Ix,t,l,g.300.41N.0W,g.300.42N.0W,g.300.41N.1E,g.300.42N.1E,g.300.45N.5E,g.300.35N.5E,g.300.45N.10W,g.300.35N.10W,g.500.41N.0W,g.500.42N.0W,g.500.41N.1E,g.500.42N.1E,g.500.45N.5E,g.500.35N.5E,g.500.45N.10W,g.500.35N.10W,g.700.41N.0W,g.700.42N.0W,g.700.41N.1E,g.700.42N.1E,g.700.45N.5E,g.700.35N.5E,g.700.45N.10W,g.700.35N.10W,trend,Ix.lag1
0,58,86,94069.15,93989.64,94163.6,94058.61,94064.74,94825.7,92862.195,94351.73,57680.426,57570.28,57746.94,57655.934,57510.992,58131.44,56451.176,57854.54,31432.549,31367.762,31484.295,31418.268,31321.502,31651.746,30426.807,31541.01,4.04305126783455,0
0,58,87,94010.52,93899.984,94044.44,93946.92,93837.914,94741.02,91918.86,93954.01,57664.367,57557.566,57690.863,57610.566,57457.06,58002.293,56033.887,57423.6,31432.652,31352.652,31447.969,31403.984,31333.195,31589.96,30240.934,31202.691,4.04305126783455,0
0,58,88,94069.53,93971.445,94172.414,94068.38,94053.44,94844.86,92362.94,93563.375,57578.043,57493.33,57636.26,57592.363,57567.74,58024.242,56480.754,57055.293,31291.074,31226.598,31349.34,31313.844,31362.588,31569.055,30619.098,30796.586,4.04305126783455,0
0,58,89,94074.516,94007.08,94159,94132.56,94089.07,94952.52,92984.42,93029.06,57477,57492.39,57561.715,57580.184,57507.38,58019.957,56795.66,56736.906,31236.74,31255.473,31295.008,31286.936,31271.72,31554.98,30804.451,30658.734,4.04305126783455,0
0,58,90,93613,93570.47,93881.4,93857.45,94160.914,94709.984,93936,92680,57016.348,57040.84,57207.594,57201.04,57481.816,57819.88,57091.297,56615.79,30856.922,30892.938,30969.73,30986.703,31166.262,31358.45,30782.926,30529.162,4.04305126783455,0
0,58,91,93681.39,93567.4,93835.805,93754.766,94001.33,94492.734,91882.836,94420.31,56970.71,56862.58,57091.832,56992.527,57226.465,57754.3,55956.53,57291.508,30701.062,30660.908,30805.9,30737.596,30940.855,31339.406,30334.596,30783.34,4.04305126783455,0
0,58,92,92903.58,92688.625,92955.49,92757.59,92796.1,94267.625,92382.09,94899.65,56741.055,56613.78,56775.99,56621.543,56574.035,57673.332,56311.32,57657.273,30847.195,30741.736,30839.434,30752.498,30672.188,31368.486,30638.967,30954.93,4.04305126783455,0
0,59,1,92176.336,92063.69,92259.3,92124.99,91943.19,93283.48,91605.05,92697.82,56502.03,56462.82,56541.51,56499.086,56423.473,57089.29,55999.09,56771.3,30813.87,30774.854,30809.11,30787.893,30752.602,31132.627,30357.363,30803.832,4.06044301054642,0
0,59,2,92028.82,92125.766,92139.17,92194.734,92420.22,93034.81,92072.31,93012.2,56299.945,56319.22,56332.465,56371.68,56587.684,56985.434,56123.02,56780.938,30589.705,30603.676,30604.71,30622.408,30801.969,30965.693,30280.986,30660.908,4.06044301054642,0
0,59,3,91707.734,91681.875,91728.805,91740.875,92437.84,93370.266,89727.76,93307.81,55921.066,55952.652,55857.63,55941.676,56372.617,57201.17,54374.902,57061.316,30205.953,30258.941,30151.207,30260.184,30565.385,31006.676,29297.703,30929.16,4.06044301054642,0
0,59,4,92023.65,91736.28,92053.73,91794.71,91739.16,93220.64,90569.75,93231.18,55912.77,55800.75,55974.734,55853.48,55880.78,57004.707,55275.46,56945.285,30168.387,30102.15,30188.36,30136.613,30108.154,30903.598,29796.123,30902.148,4.06044301054642,0
0,59,5,91122.08,91009.04,91418.06,91390.48,92052.96,93182.516,91367.484,92792.08,55535.9,55462.156,55631.05,55578.32,55947.297,56903.797,55692.08,56523.848,29889.266,29848.283,29941.84,29890.3,30084.04,30803.832,30078.037,30542.512,4.06044301054642,0
0,59,6,90445.03,90661.13,90617.07,90805.586,91774.98,92859.516,92144.54,93473.14,55314.94,55409.293,55401.26,55477.414,55968.176,56669.457,56126.23,56922.53,29858.012,29930.25,29918.244,29975.994,30218.684,30528.23,30258.734,30741.53,4.06044301054642,0
0,59,7,91452.164,91213.65,91222.27,91147.75,91869.234,93187.69,91479.76,93876.61,55904.203,55830.73,55813.465,55778.668,56137.605,56777.19,55473.13,57287.895,30309.033,30286.574,30252.629,30249.836,30405.799,30611.541,29665.309,31043.83,4.06044301054642,0
0,59,8,92802.04,92642.65,92870.05,92707.21,92306.04,93857.65,90473.195,93214.7,56382.52,56273.445,56428.023,56312.258,56196.492,57291.64,55137.746,56666.914,30411.49,30365.229,30439.227,30393.482,30282.746,30977.182,29755.244,30425.463,4.06044301054642,0
0,59,9,92636.9,92461.41,92826.37,92659.31,92823.305,93795.38,90987.39,92282.28,56456.797,56360.305,56598.258,56495.473,56516.086,57513,55300.754,56239.72,30444.193,30386.238,30579.77,30482.28,30465.72,31264.994,29681.04,30193.225,4.06044301054642,0
0,59,10,91945.1,91783.02,92193.58,92082.08,92763.53,93694.61,91344.12,93025.04,56089.695,55990.125,56305.434,56184.848,56565.336,57412.36,55522.113,56564.934,30156.07,30152.346,30295.578,30262.254,30531.025,30959.277,29913.795,30447.299,4.06044301054642,0
0,59,11,91785.71,91346.61,91889.734,91624.78,92246.65,93719.71,91754.09,93070.63,55803.426,55587.69,55885.6,55664.645,56085.145,57253.633,55977.14,56723.39,30070.068,29987.066,30069.861,29983.86,30135.578,30785.824,30265.566,30652.836,4.06044301054642,0
0,59,12,91835.33,91567.305,91731.68,91426.305,91309.25,93772.2,92476.164,93296.31,56010.734,55849.465,55967.64,55778.133,55560.656,57207.195,56603.477,56939.93,30211.75,30007.455,30119.951,29960.78,29889.266,30942.512,30648.281,30866.754,4.06044301054642,0
0,59,13,92133.04,92114.08,91947.016,91938.97,91668.65,93052.625,93671.05,93517.98,56261.668,56228.344,56142.156,56113.383,55769.168,56716.566,57155.8,57195.418,30432.914,30396.898,30357.363,30322.9,29841.35,30682.848,30977.182,30977.389,4.06044301054642,0
0,59,14,92973.89,93076,92745.91,92868.516,92398,92639.39,93862.44,93904.01,56629.04,56624.086,56532.812,56525.32,56257.79,56531.34,57186.984,57360.832,30461.684,30490.248,30420.184,30471.93,30227.17,30525.953,30848.953,30966.004,4.06044301054642,0
0,59,15,93560.89,93392.3,93439.81,93285.4,92614.29,93095.35,93592.88,94418.78,56967.5,56837.55,56888.273,56783.48,56386.8,56696.758,56988.51,57617.793,30705.514,30626.756,30643.314,30588.98,30397.727,30600.469,30765.229,31125.797,4.06044301054642,0
0,59,16,93647.1,93496.71,93603.61,93457.055,92914.69,93703.62,93558.2,94288.7,57011.934,56928.152,56976.6,56894.965,56559.18,57206.926,57058.64,57574.164,30774.336,30719.898,30718.139,30713.068,30539.615,30944.064,30783.34,31071.152,4.06044301054642,0
0,59,17,94043.48,93948.65,93922.016,93826.61,93203.59,93735.99,94310.16,94077.01,57438.324,57340.09,57371.14,57288.832,56837.15,57413.695,57649.375,57580.453,31138.836,31070.635,31074.568,31038.863,30737.078,31213.352,31374.387,31312.084,4.06044301054642,0
0,59,18,94793.9,94791.79,94674.92,94686.805,94156.32,94060.336,94654.43,93475.83,57842.227,57848.383,57756.176,57758.984,57335.137,57493.195,57997.875,57277.992,31264.373,31256.922,31209.625,31222.355,31041.348,31159.846,31662.924,31240.156,4.06044301054642,0
0,59,19,94760.945,94768.99,94710.945,94721.48,94395.414,94031.02,94286.98,92819.48,57907.805,57931.63,57858.555,57889.87,57731.28,57233.56,57669.586,56853.875,31333.506,31344.062,31296.25,31321.812,31359.068,30985.564,31399.018,30941.787,4.06044301054642,0
0,59,20,94292.914,94305.37,94241.95,94255.37,94015.89,93763.39,93745.95,92889.98,57628.9,57650.445,57587.945,57625.957,57532.94,57304.89,57391.48,56768.625,31257.336,31300.285,31249.574,31303.287,31340.855,31109.342,31178.578,30831.566,4.06044301054642,0
0,59,21,94030.64,94052.1,93990.6,94027.58,93840.98,93624.49,93875.08,93347.66,57471.246,57504.3,57427.348,57466.562,57322.023,57234.094,57468.03,56725.53,31249.16,31251.438,31220.906,31228.46,31081.191,31100.959,31345.719,30778.475,4.06044301054642,0
0,59,22,94089.266,94071.26,94059.38,94031.79,93519.31,94045.39,94093.87,93424.87,57516.08,57498.547,57504.035,57484.496,57008.05,57482.49,57529.996,56937.523,31238.396,31184.684,31175.99,31146.186,30770.402,31171.955,31256.715,30742.668,4.06044301054642,0
0,59,23,93882.36,93917.23,93854.77,93873.734,93117.38,94059.38,94130.266,93715.875,57460.805,57429.223,57424.27,57376.223,56907.008,57651.516,57568.008,57244.266,31236.637,31168.953,31183.648,31138.215,30918.191,31364.658,31263.959,30925.125,4.06044301054642,0
0,59,24,94081.8,94001.33,93886.38,93786.95,92184.96,94011.29,93874.31,94045.97,57465.09,57370.066,57325.902,57212.414,56421.332,57654.594,57454.65,57316.535,31163.055,31070.738,31047.557,31012.266,30708.307,31378.008,31227.012,30988.566,4.06044301054642,0
0,59,25,94490.05,94460.55,94486.6,94441.01,93572,94609.02,93502.65,94240.62,57653.926,57606.15,57585.27,57542.445,56928.957,57642.953,57284.95,57478.74,31140.285,31081.295,31048.592,31011.334,30668.36,31187.064,31150.324,31014.336,4.06044301054642,0
0,59,26,94421.47,94354.03,94354.03,94319.55,94034.09,94436.984,93235.97,94391.96,57677.613,57643.62,57604.81,57567.336,57330.99,57569.613,57045.258,57498.816,31265.305,31230.014,31190.273,31175.266,30952.55,31094.025,30922.537,31103.648,4.06044301054642,0
0,59,27,94137.35,94022.98,94139.46,94069.914,93808.984,94650.02,92208.91,94252.875,57532.14,57495.74,57540.703,57490.652,57231.418,57662.223,56502.703,57474.992,31196.379,31188.1,31188.1,31159.95,30854.957,31179.51,30712.447,31067.22,4.06044301054642,0
0,59,28,93411.65,93335.98,93457.055,93326.01,92640.54,94377.98,92807.98,93719.13,56944.08,56858.027,56970.58,56849.33,56370.875,57630.773,56675.08,56918.383,30753.326,30698.578,30762.02,30685.021,30336.77,31175.783,30738.01,30647.557,4.06044301054642,0
0,59,29,93306.28,93083.664,93345.74,93162.21,92765.83,94570.32,92307.19,93116.805,56747.21,56649.65,56782.41,56679.227,56472.992,57726.73,56217.504,56239.99,30570.87,30573.664,30598.605,30579.873,30408.18,31229.6,30269.395,30102.668,4.06044301054642,0
0,59,30,93830.055,93731.2,93942.13,93859.56,93787.72,95042.19,92012.16,92929.63,57121.676,57036.29,57227.938,57137.734,56968.703,57990.914,55915.176,56338.49,30604.504,30598.295,30682.227,30668.773,30674.775,31330.299,29961.504,30127.816,4.06044301054642,0
0,59,31,93620.664,93489.234,93761.28,93648.82,93819.71,95280.7,91575.164,93196.31,57034.953,56960.94,57151.117,57078.582,57162.094,58208.93,55672.67,56784.15,30698.684,30671.465,30766.16,30725.9,30748.67,31494.438,29869.396,30540.234,4.06044301054642,0
0,59,32,93387.31,93167.766,93504.76,93266.234,93194.78,95295.266,91808.89,93684.266,57066.402,56944.348,57136.4,57000.69,56994.402,58431.223,55969.914,57187.387,30738.217,30702.201,30780.648,30745.15,30774.957,31714.152,30218.166,30871.412,4.06044301054642,0
0,59,33,93530.234,93282.91,93711.85,93425.25,93146.31,95536.266,92063.88,93782.734,57237.04,57086.88,57323.63,57159.816,57034.816,58603.066,56138.812,57310.38,31029.445,30980.7,31057.7,31023.65,30983.184,31926.209,30326.11,30989.393,4.06044301054642,0
0,59,34,93574.68,93201.1,93666.26,93381.76,93087.11,95654.664,92232.664,94374.72,57192.473,56961.21,57308.504,57082.996,56998.953,58729.938,56201.312,57708.93,30878.45,30822.252,30973.455,30879.691,31003.78,31974.953,30441.504,31195.24,4.06044301054642,0
0,59,35,93572.38,93378.31,93622.766,93398.234,92328.836,95511.75,92971.4,94577.8,57151.254,56979.547,57174.004,56974.727,56427.754,58711.066,56823.496,57951.3,30936.094,30867.271,30928.332,30869.86,30671.361,31934.281,30895.008,31442.795,4.06044301054642,0
0,59,36,93794.805,93579.85,93825.84,93600.93,92935.95,95310.97,93530.43,94289.85,57414.098,57277.86,57446.086,57284.816,56876.36,58591.824,57127.027,57751.89,31190.584,31135.836,31188.41,31123.83,30893.145,31929.832,31037.621,31349.34,4.06044301054642,0
0,59,37,93716.836,93540.77,93803.81,93591.35,93282.91,95214.8,93607.25,94392.34,57515.14,57399.38,57551.41,57409.414,57164.902,58521.695,57220.844,57788.43,31365.9,31322.848,31382.355,31336.404,31069.6,31969.676,31052.42,31278.863,4.06044301054642,0
0,59,38,93887.53,93736.95,93948.45,93834.84,93988.875,95002.53,93637.52,95225.91,57548.2,57462.145,57578.58,57488.91,57505.37,58388.934,57436.85,58213.88,31422.82,31400.777,31415.576,31413.506,31195.033,31859.559,31273.273,31525.277,4.06044301054642,0
0,59,39,93808.22,93536.17,93836.766,93643.84,93898.836,94723.78,93831.21,95399.29,57495.066,57349.594,57480.08,57381.844,57333.266,58059.57,57613.508,58274.773,31350.996,31275.55,31329.264,31264.27,31032.24,31486.469,31495.99,31586.03,4.06044301054642,0
0,59,40,94312.266,94139.84,94244.25,94099.23,93801.32,94745.234,93832.74,95134.336,57466.16,57361.367,57423.066,57347.047,57037.895,57937.117,57379.3,58164.9,31114.516,31006.78,31088.021,31021.477,30747.22,31423.545,31195.758,31686.002,4.06044301054642,0
0,59,41,93599.016,93428.125,93694.04,93539.625,93092.48,94928,92589.58,94526.64,57108.695,57006.18,57114.984,57001.63,56693.68,57832.992,56766.484,57703.445,30962.691,30839.639,30944.89,30819.459,30469.965,31426.133,30840.156,31243.676,4.06044301054642,0
0,59,42,93567.59,93233.48,93623.15,93281.56,92588.05,95106.555,92607.97,93745.57,57061.316,56947.293,57111.37,56966.832,56627.836,58184.035,56614.05,57253.098,30896.975,30837.26,30922.02,30867.271,30704.996,31695.938,30745.46,30928.436,4.06044301054642,0
0,59,43,94056.125,93815.5,94169.16,93931.59,93343.63,95463.086,92544.555,93631.58,57536.29,57404.863,57622.074,57464.555,57179.355,58509.785,56704.117,57088.617,31232.188,31214.49,31281.76,31261.992,31057.492,31882.742,30838.502,30847.506,4.06044301054642,0
0,59,44,94321.46,94071.06,94472.04,94180.46,93585.984,95755.44,93103.016,93584.45,57544.99,57407.676,57615.918,57461.207,57155.668,58655.527,56877.43,57161.023,31236.947,31203.002,31261.27,31214.697,31054.49,32012.729,30908.98,30934.025,4.06044301054642,0
1,59,45,93980.06,93670.086,94058.04,93828.52,92966.99,95802.945,92967.945,93578.516,57458.53,57270.766,57590.09,57343.3,56790.305,58634.113,56610.3,57253.633,31085.64,31012.162,31202.898,31065.979,30908.67,31973.71,30724.66,31082.227,4.06044301054642,0
0,59,46,93367.77,93080.59,93194.78,93003.195,92639.77,95372.66,92869.664,95094.68,56880.11,56714.56,56736.105,56626.094,56366.863,58430.152,56841.43,58048.598,30747.22,30648.799,30674.775,30579.459,30408.799,31833.79,30772.266,31373.766,4.06044301054642,1
0,59,47,94261.11,93966.66,94249.62,93946.54,93049.56,95433.586,92930.2,94609.59,57551.41,57393.086,57569.344,57390.68,56904.2,58408.203,56697.426,57700.902,31112.963,31058.217,31111.723,31062.252,30871.723,31779.768,30672.705,31102.512,4.06044301054642,0
0,59,48,93814.16,93456.28,93902.664,93585.8,93390.19,95567.305,92725.22,94686.23,57360.832,57157.81,57504.836,57293.516,57114.984,58446.08,56411.83,57826.035,31047.97,31004.193,31135.422,31069.393,30894.49,31837.93,30481.14,31214.49,4.06044301054642,0
0,59,49,94010.52,93846.914,94089.45,93904.39,93601.88,95575.93,92345.51,94741.02,57493.594,57333.13,57542.176,57375.152,57089.42,58532.668,56404.2,57913.16,31118.967,31086.986,31165.951,31118.76,30919.742,31891.436,30682.434,31387.219,4.06044301054642,0
0,59,50,93358.77,93007.8,93468.164,93199.76,93012.2,95495.84,92930.78,94626.836,57110.434,56899.914,57168.65,56959.87,56783.215,58464.15,56728.207,57869.395,30910.945,30789.963,30953.172,30833.43,30805.9,31874.98,30799.898,31307.426,4.06044301054642,0
0,59,51,92769.664,92441.1,92888.63,92493.21,92205.65,95357.72,93884.66,94593.695,56708.266,56494.004,56743.062,56529.6,56265.28,58419.582,56885.863,57724.992,30671.98,30579.562,30686.781,30587.531,30398.762,31770.764,30625.514,31219.56,4.06044301054642,0
0,59,52,92507.77,92341.87,92577.31,92360.83,92271.36,95426.875,94553.27,94770.336,56565.336,56490.926,56547.133,56455.19,56377.836,58403.92,57421.324,57620.87,30743.184,30647.97,30693.404,30610.402,30456.924,31619.664,30841.191,31039.174,4.06044301054642,0
0,59,53,94897.16,94811.14,94896.586,94800.22,94078.16,95662.71,94026.05,95155.22,57722.45,57641.348,57707.46,57614.58,57108.695,58363.64,57192.34,57928.15,31144.426,31078.396,31100.959,31038.656,30782.615,31623.7,30773.715,31205.9,4.06044301054642,0
0,59,54,94027.766,93706.68,93972.21,93574.11,93528.125,95569.6,93528.125,95541.25,57342.23,57171.46,57333.4,57177.484,57015.145,58308.633,56931.902,58055.42,31043.727,30976.25,31071.773,31006.469,30820.287,31546.494,30700.959,31266.96,4.06044301054642,0
0,59,55,94198.66,94031.22,94174.13,94008.23,93397.664,95346.22,93636.18,95508.68,57478.34,57390.543,57448.36,57372.88,57072.56,58134.117,56993.062,58029.324,31115.965,31111.205,31120.209,31120.209,30902.459,31510.996,30716.482,31183.441,4.06044301054642,0
1,59,56,94116.664,94017.234,94083.71,94002.09,93488.664,95016.13,92927.72,95083.18,57487.84,57430.83,57462.277,57397.1,57127.027,58028.12,56496.277,57890.81,31073.533,31058.217,31064.736,31055.215,30907.22,31440.518,30404.97,31100.545,4.06044301054642,0
1,59,57,94230.266,94106.31,94183.91,94065.89,93481.766,94942.375,91903.336,94944.29,57452.508,57361.77,57423.6,57348.12,57125.824,58173.598,56010.066,57892.016,31019.613,30982.873,31054.8,31002.848,30888.385,31458.111,30082.797,31161.605,4.06044301054642,1
0,59,58,94721.09,94523.766,94734.125,94524.73,93651.125,95114.6,93607.63,95150.234,57605.88,57445.15,57605.08,57433.906,56908.883,58338.08,56536.695,58050.87,30983.598,30898.32,31016.818,30930.092,30735.318,31614.074,30239.072,31339.613,4.06044301054642,1
0,59,59,94492.16,94344.26,94522.81,94382.19,94290.805,95251.195,93335.2,95372.66,57635.055,57529.062,57664.23,57570.547,57414.77,58274.508,56649.516,58130.234,31033.584,30975.318,31061.63,31028.617,30966.418,31606.83,30225.617,31472.602,4.06044301054642,0
0,59,60,94660.75,94632.78,94632.78,94592.734,94333.72,94925.7,93435.59,95443.734,57732.086,57680.69,57736.633,57687.383,57549.137,57950.9,56617.395,58130.1,31212.316,31228.771,31244.502,31234.566,31215.008,31428.305,30384.064,31406.78,4.06044301054642,0
1,59,61,94920.53,94810.945,94927.05,94840.07,94605.95,94652.51,93484.06,95052.53,57926.676,57849.453,57917.71,57856.95,57706.92,57809.17,56969.64,57954.65,31322.848,31321.088,31354.102,31357.104,31336.094,31338.889,30686.367,31270.582,4.06044301054642,0
1,59,62,94765.35,94706.34,94730.87,94647.914,94181.03,94633.35,94821.484,94835.47,58034.68,57968.7,58010.188,57954.914,57725.39,57844.1,57789.098,57988.91,31506.03,31474.463,31502.717,31480.777,31440.725,31441.035,31245.434,31291.281,4.06044301054642,1
1,59,63,95055.59,95064.02,94974.555,94958.08,94619.945,94791.02,94932.41,94984.516,58187.246,58195.277,58116.984,58116.184,57819.477,58025.98,58006.707,58248.41,31655.783,31627.322,31614.281,31595.55,31383.08,31582.303,31405.02,31573.092,4.06044301054642,1
1,59,64,94945.44,94992.375,94812.86,94881.83,94793.9,94551.36,94873.41,95217.29,58139.87,58160.08,58032.54,58071.348,57906.336,57845.04,58160.883,58527.047,31523.83,31526.52,31467.53,31478.604,31437.102,31378.318,31750.79,31911.307,4.06044301054642,1
1,59,65,94870.53,94895.055,94792.94,94821.484,94668.414,94330.47,95096.98,95182.99,58048.598,58062.785,57972.047,57998.277,57866.85,57514.34,58386.12,58508.043,31525.383,31530.66,31483.156,31521.656,31437.621,31206.107,31875.602,31976.61,4.06044301054642,1
1,59,66,94312.07,94249.62,94286.98,94252.11,94313.03,94341.58,94709.984,95059.62,57873.547,57889.74,57826.703,57844.77,57715.49,57454.516,58093.297,58330.715,31486.365,31479.846,31434.309,31451.799,31385.355,31098.371,31630.84,31876.844,4.06044301054642,1
1,59,67,94241,94190.04,94163.6,94092.14,94121.64,94145.016,93672.01,94890.07,57733.824,57692.336,57675.875,57647.1,57465.89,57424.805,57250.824,58166.637,31343.545,31313.326,31312.291,31314.05,31264.27,31076.328,30837.053,31707.736,4.06044301054642,1
0,59,68,93848.836,93735.23,93873.164,93825.266,93735.23,94047.31,93024.84,94444.266,57417.312,57402.457,57407.273,57374.484,57235.566,57351.332,56565.066,57780.53,31138.215,31135.422,31132.213,31091.23,31012.887,31048.695,30478.45,31374.904,4.06044301054642,1
0,59,69,93876.23,93735.61,93881.78,93751.125,93597.09,94399.625,91696.625,94225.67,57312.652,57164.637,57339.42,57237.44,57110.434,57653.39,55780.676,57512.332,31108.928,31005.85,31129.11,31055.111,30974.594,31303.598,30154.932,31121.139,4.06044301054642,0
0,59,70,93616.26,93376.78,93776.23,93571.805,93597.67,94884.32,92206.23,94305.18,57195.55,57002.297,57265.547,57068.543,56985.3,57961.07,56229.55,57653.66,30979.666,30888.902,31058.113,30949.652,30812.938,31507.168,30516.639,31154.672,4.06044301054642,0
0,59,71,94067.81,93901.9,94087.35,93872.97,93209.914,95299.86,93688.86,94428.94,57682.03,57598.117,57705.316,57587.01,57193.008,58267.28,57185.51,57856.01,31416.715,31368.28,31454.695,31386.701,31162.02,31784.734,31106.443,31372.73,4.06044301054642,0
0,59,72,94145.78,94147.31,94152.68,94121.26,93765.305,95352.164,94149.805,94542.734,57833.797,57803.016,57817.47,57770.227,57373.95,58234.492,57432.97,58005.504,31566.986,31528.693,31553.014,31532.523,31203.002,31748.719,31197.725,31518.758,4.06044301054642,0
0,59,73,93938.875,93858.03,93966.84,93856.49,93820.48,95182.42,92945.914,94286.98,57517.953,57459.47,57536.152,57458.26,57240.92,57923.73,56479.684,57826.973,31282.277,31200.518,31296.559,31249.781,31019.303,31502.51,30352.086,31486.572,4.06044301054642,0
0,59,74,93582.54,93467.97,93562.04,93412.6,92995.53,94395.03,94131.984,94994.484,57141.215,57032.945,57112.44,57024.38,56586.883,57626.758,57259.39,57934.17,30924.814,30808.281,30923.78,30845.746,30621.062,31289.314,30815.525,31362.484,4.06044301054642,0
0,59,75,94393.875,94271.46,94259.39,94107.85,92879.82,94358.82,94583.92,95233.38,57508.586,57454.383,57425.875,57370.6,56616.86,57696.082,57833.13,58030.13,31089.885,31028.928,31055.422,30995.914,30600.158,31335.68,31455.11,31433.895,4.06044301054642,0
0,59,76,94393.11,94341.195,94384.11,94314.56,93808.6,94679.72,93880.06,94707.11,57576.035,57562.117,57537.625,57531.6,57318.543,57784.414,57505.64,57648.84,31162.434,31154.258,31144.012,31147.426,31031.723,31330.195,31279.69,31295.732,4.06044301054642,0
0,59,77,93620.28,93630.625,93643.266,93676.6,93676.22,94149.61,93611.27,93939.26,57152.324,57193.812,57107.355,57143.355,57123.28,57493.06,57080.59,57491.05,31012.576,31009.781,30980.596,30976.043,30980.596,31216.043,30868.617,31100.027,4.06044301054642,0
0,59,78,93292.1,93067.57,93367.586,93170.06,93180.02,94248.66,94383.53,94403.65,57002.03,56916.51,56950.773,56890.816,56827.78,57440.062,57586.074,57646.566,31003.365,30943.65,30914.879,30911.67,30870.17,31148.875,31276.379,31187.582,4.06044301054642,0
0,59,79,93315.664,93331.18,93013.55,93033.086,93476.59,94095.2,94335.06,94639.67,56995.07,56985.836,56873.016,56887.066,57171.996,57548.066,57761.527,57792.043,31000.156,30998.19,30998.5,31010.92,31125.486,31266.96,31606.727,31151.463,4.06044301054642,0
0,59,80,93932.17,93884.27,93926.62,93881.21,93794.62,94288.7,94546.76,94770.72,57504.973,57514.473,57447.023,57464.02,57404.73,57618.727,57957.727,57878.766,31290.66,31309.393,31257.646,31291.902,31282.38,31359.69,31753.48,31370.143,4.06044301054642,0
0,59,81,93748.25,93801.13,93685.61,93725.266,93852.664,94018.19,94397.71,94373.766,57420.79,57436.984,57376.492,57393.086,57365.25,57379.3,57837.008,57738.508,31264.477,31276.482,31251.23,31258.475,31234.465,31054.387,31600.414,31355.137,4.06044301054642,0
0,59,82,93709.74,93789.25,93588.664,93696.336,93865.31,93542.69,93842.7,94137.164,57274.645,57320.684,57249.484,57287.492,57315.73,57181.766,57493.195,57564.39,31150.531,31149.29,31126.314,31122.795,31195.033,30986.082,31260.855,31112.031,4.06044301054642,0
0,59,83,93679.664,93722.195,93634.65,93676.6,93656.68,93772.2,93698.63,93971.63,57278.93,57281.336,57226.867,57242.39,57214.152,57235.434,57317.875,57520.094,31168.953,31161.191,31124.451,31140.906,31164.193,31127.867,31184.684,31187.686,4.06044301054642,0
0,59,84,93648.055,93606.1,93629.09,93587.71,93415.09,93700.164,93716.64,94458.63,57241.855,57203.047,57193.812,57173.87,56989.582,57308.773,57316.402,57763.535,31152.912,31124.14,31120.209,31109.445,30957.932,31111.93,31193.688,31371.385,4.06044301054642,0
0,59,85,93833.695,93749.59,93748.25,93675.64,93059.71,93817.22,94001.71,94753.664,57264.742,57157.81,57196.754,57109.496,56623.016,57310.11,57259.79,57935.242,31099.924,30961.451,31036.69,30923.469,30580.701,31117.518,31086.676,31430.479,4.06044301054642,0
0,59,86,93656.3,93442.875,93586.75,93374.29,92256.23,93939.836,94185.25,94466.87,57034.684,56838.22,56997.88,56797.934,55927.89,57398.17,57139.477,57674.137,30742.254,30612.059,30692.266,30575.836,30072.553,31175.266,30844.09,31141.01,4.06044301054642,0
0,59,87,94541.39,94430.85,94435.836,94320.31,93392.3,94557.87,94434.875,94274.33,57449.832,57350.125,57398.574,57299.406,56587.418,57726.863,57219.105,57745.332,30907.635,30769.47,30855.889,30726.21,30307.377,31346.65,30792.137,31209.625,4.06044301054642,0
0,59,88,94618.6,94554.04,94693.125,94625.12,94291.19,95087.2,93522.57,94073.17,57837.945,57724.188,57806.227,57697.957,57279.195,58027.453,57143.758,57532.94,31271.203,31213.455,31240.777,31188.203,30894.18,31359.275,30842.02,31094.23,4.06044301054642,0
0,59,89,94178.16,94037.16,94311.12,94195.78,94132.76,95049.27,92640.16,94178.16,57689.793,57628.766,57782.004,57699.027,57552.75,58138.53,56500.023,57560.51,31428.203,31386.184,31440.414,31406.469,31184.166,31442.484,30579.148,31145.668,4.06044301054642,0
0,59,90,93617.21,93395.17,93607.63,93442.11,93270.64,94532.58,93478.7,94279.125,57289.77,57198.227,57277.457,57188.19,56932.035,57833.797,57131.98,57682.434,31172.473,31119.174,31174.438,31131.695,30916.742,31451.488,30955.654,31255.162,4.06044301054642,0
0,59,91,93836.57,93793.086,93717.6,93666.06,93024.08,94092.71,94415.72,94746.195,57448.76,57363.51,57427.75,57341.965,56925.21,57590.223,57484.496,57787.492,31255.99,31205.28,31249.781,31181.27,30751.566,31415.266,31258.992,31193.791,4.06044301054642,0
0,59,92,94203.445,93970.3,94094.82,93830.83,92459.875,94076.81,94255.94,94726.84,57409.95,57285.22,57320.15,57197.156,56345.715,57566,57564.66,57772.637,31138.732,31028.203,31100.234,31018.475,30539.201,31393.738,31296.973,31121.967,4.06044301054642,0
0,60,1,93269.875,93244.016,93258,93217.96,93058.945,93076.95,93030.41,93782.35,57311.45,57309.844,57292.445,57291.91,57160.62,57032.14,56898.71,57562.117,31238.604,31246.262,31206.314,31225.77,31148.254,30924.607,30863.34,31192.342,4.07753744390572,0
0,60,2,93089.984,93044.96,93044.01,93007.03,92834.414,93187.5,92355.086,93826.03,57201.707,57159.016,57172.8,57141.215,57004.707,57169.99,56241.06,57565.465,31148.979,31145.46,31123.416,31131.178,30999.432,31063.908,30333.146,31235.705,4.07753744390572,0
