Ix,t,l,g.300.38N.2W,g.300.39N.2W,g.300.38N.1W,g.300.39N.1W,g.300.45N.5E,g.300.35N.5E,g.300.45N.10W,g.300.35N.10W,g.500.38N.2W,g.500.39N.2W,g.500.38N.1W,g.500.39N.1W,g.500.45N.5E,g.500.35N.5E,g.500.45N.10W,g.500.35N.10W,g.700.38N.2W,g.700.39N.2W,g.700.38N.1W,g.700.39N.1W,g.700.45N.5E,g.700.35N.5E,g.700.45N.10W,g.700.35N.10W,trend,Ix.lag1
0,1,48,95085.67,95041.61,95142.19,95091.23,94045.77,95139.695,93286.734,94298.28,58054.484,57993.457,58083.26,58006.44,57260.727,58003.9,56706.395,57854.94,31348.203,31306.184,31356.896,31308.668,30971.695,31302.873,30532.887,31370.143,-Inf,0
0,1,49,94179.69,94107.086,94397.13,94301.16,93879.68,95037.2,92788.055,94529.13,57664.5,57591.56,57750.285,57664.098,57157.543,58027.32,56684.848,57904.863,31261.477,31247.71,31314.98,31273.998,30950.48,31360.932,30755.914,31302.666,-Inf,0
0,1,50,94039.266,93795.19,94087.734,93851.7,92677.13,94830.11,93343.25,94446.75,57533.746,57405,57561.047,57416.105,56655.27,58049.535,57026.254,57881.31,31254.334,31233.016,31278.758,31244.812,30715.242,31572.988,31014.543,31339.51,-Inf,0
0,1,51,94324.336,94179.88,94310.734,94161.3,92539.766,94815.734,93558.4,94685.84,57755.906,57638,57749.75,57632.914,56536.023,58117.656,57205.453,58114.977,31381.734,31359.275,31370.97,31342.2,30567.764,31643.984,31124.451,31545.977,-Inf,0
0,1,52,94122.41,94036.96,94131.414,94027.38,92344.35,94517.445,93689.44,94172.414,57661.42,57571.22,57654.996,57555.695,56357.227,57991.184,57326.438,57787.758,31350.375,31307.633,31340.648,31297.594,30489.11,31544.838,31197.414,31398.604,-Inf,0
0,1,53,94259.195,94237.55,94282.19,94225.67,92127.1,94803.09,94802.71,94133.71,57717.496,57669.05,57710,57643.62,55841.57,57957.86,57756.844,57771.566,31409.264,31361.76,31394.256,31337.232,30146.238,31498.68,31453.455,31405.02,-Inf,0
0,1,54,94733.164,94753.664,94769.56,94808.65,93321.22,94845.625,94805.2,93946.54,57928.28,57913.562,57936.98,57912.758,56563.06,57979.54,57958.527,57523.04,31486.055,31428.305,31448.072,31373.352,30358.088,31469.393,31623.803,31201.553,-Inf,0
0,1,55,94544.84,94441.77,94664.77,94575.305,93771.24,95022.26,94100.76,93872.78,57857.754,57779.06,57892.55,57804.086,57150.582,58177.344,57478.605,57506.844,31532.523,31479.535,31514.826,31449.004,30886.832,31561.293,31221.734,31158.81,-Inf,0
0,1,56,94179.12,94010.72,94230.08,94052.67,93370.08,94931.07,93911.09,94218.195,57761.66,57657.94,57787.355,57677.348,56980.348,58120.2,57274.38,57687.918,31516.273,31472.29,31531.488,31482.018,30784.271,31568.021,31067.014,31252.574,-Inf,0
0,1,57,94230.266,94238.31,94215.71,94223.18,92873.69,94639.67,94699.26,94278.734,57835.938,57782.004,57855.746,57767.684,56472.453,57936.98,57727.535,57571.484,31513.895,31478.396,31532.11,31463.7,30459.201,31550.635,31326.676,31146.393,-Inf,0
0,1,58,94446.945,94464.95,94561.89,94582.97,93541.92,94717.45,94073.37,93769.9,57766.746,57725.39,57803.15,57759.92,56749.22,57856.15,57319.883,57238.645,31364.348,31332.574,31378.111,31330.092,30434.777,31341.062,30943.34,30923.78,-Inf,0
0,1,59,93724.69,93514.336,93899.22,93688.67,93719.33,94872.83,92452.21,93946.34,57250.957,57097.316,57373.01,57230.215,57113.242,57962.008,56068.55,57284.95,30932.68,30854.025,31034.93,30926.264,30800.002,31414.23,30133.51,30836.018,-Inf,0
0,1,60,93661.85,93358.01,93837.53,93492.875,93041.516,94954.44,90920.53,94132.375,57243.33,57051.816,57332.06,57109.9,56680.43,58114.176,55393.902,57466.426,30953.275,30857.232,30977.492,30866.96,30653.975,31561.293,29901.479,31130.246,-Inf,0
0,1,61,94002.86,93694.805,94072.79,93776.23,92746.29,95021.305,90973.79,94544.84,57325.77,57077.375,57377.297,57124.62,56423.34,58230.88,55666.383,57784.01,31033.688,30867.271,31014.75,30898.941,30483.21,31649.262,30140.443,31377.697,-Inf,0
0,1,62,94058.61,93901.516,94015.51,93837.53,91053.49,94611.516,93169.49,94651.555,57523.84,57369.53,57505.773,57345.31,55752.57,57979.54,56733.562,57867.254,31129.213,31072.498,31132.938,31040.52,30225.72,31533.041,30664.012,31225.77,-Inf,0
0,1,63,94321.266,94128.734,94283.72,94077.77,92010.81,94598.87,92819.86,94785.27,57697.824,57564.125,57687.652,57547.664,56048.34,58030.13,56759.66,57927.344,31243.883,31172.887,31252.68,31180.855,30321.14,31601.863,30766.885,31228.15,-Inf,0
0,1,64,94057.84,93850.37,94106.89,93900.37,92222.89,94711.33,91585.89,94235.25,57481.55,57305.562,57517.016,57364.047,56208.54,58029.996,55840.23,57520.76,31011.438,30928.85,31056.871,30954.102,30262.875,31531.902,30132.371,31073.637,-Inf,0
