Ix,t,l,g.300.40N.0W,g.300.41N.0W,g.300.40N.1E,g.300.41N.1E,g.300.45N.5E,g.300.35N.5E,g.300.45N.10W,g.300.35N.10W,g.500.40N.0W,g.500.41N.0W,g.500.40N.1E,g.500.41N.1E,g.500.45N.5E,g.500.35N.5E,g.500.45N.10W,g.500.35N.10W,g.700.40N.0W,g.700.41N.0W,g.700.40N.1E,g.700.41N.1E,g.700.45N.5E,g.700.35N.5E,g.700.45N.10W,g.700.35N.10W,trend,Ix.lag1
0,47,77,92717.555,92426.54,92814.49,92529.04,91932.08,94672.055,88714.484,93903.43,56174.41,55910.895,56279.87,55999.895,55586.086,57620.6,53682.586,56875.56,29968.438,29835.451,30025.152,29863.393,29747.379,31093.611,28469.658,30719.898,3.8286413964891,0
0,47,78,92272.32,91926.33,92590.73,92264.66,92158.71,94887.195,89558.2,93424.29,55733.7,55494.41,55918.523,55696.76,55823.902,57836.473,54261.01,56532.945,29755.14,29637.158,29877.365,29731.646,29802.85,31148.15,28783.654,30376.406,3.8286413964891,0
0,47,79,92872.16,92625.59,93154.734,92855.11,92559.69,95059.62,90174.71,93152.25,56378.24,56155.94,56577.38,56337.953,56162.633,58101.996,54903.94,56506.984,30299.098,30239.383,30409.11,30268.152,30260.908,31377.594,29449.113,30405.592,3.8286413964891,0
0,47,80,93581.195,93287.695,93771.24,93440.195,92741.695,95356.19,91503.7,93665.3,56892.285,56687.793,57036.29,56806.902,56445.824,58313.586,55815.34,56969.375,30706.963,30623.443,30765.746,30670.74,30612.68,31682.174,30237.002,30712.965,3.8286413964891,0
0,47,81,93839.25,93449.39,93873.734,93499.39,92662.76,95640.875,93859.75,94945.24,57533.88,57317.34,57594.906,57361.1,56827.914,58433.633,57290.57,57796.055,31370.66,31299.146,31396.12,31303.39,30991.877,31886.156,31224.426,31195.137,3.8286413964891,0
0,47,82,94973.6,94842.17,94985.28,94836.62,93540.77,95555.234,94208.234,95228.21,58094.902,57977.133,58086.875,57957.457,57076.977,58431.625,57702.64,58052.613,31571.85,31523.623,31565.33,31492.574,31007.607,31878.912,31415.37,31457.387,3.8286413964891,0
0,47,83,94634.695,94502.695,94618.22,94485.07,93401.69,95066.7,93251.68,95158.09,57843.566,57723.652,57846.11,57717.363,57049.137,58244.395,57038.832,58061.312,31368.176,31300.596,31369.418,31292.627,30841.088,31781.629,31008.125,31402.434,3.8286413964891,0
0,47,84,93987.73,93757.26,94028.34,93777.18,92894.19,94755.195,92764.68,94630.29,57402.188,57266.883,57419.453,57290.84,56641.617,57996.67,56722.855,57766.344,31102.615,31038.656,31105.822,31035.861,30595.086,31588.822,30688.127,31196.068,3.8286413964891,0
0,47,85,93698.445,93398.43,93663,93364.516,91877.48,94545.99,93445.555,94921.49,57103.207,56906.742,57080.32,56871.812,55955.46,57938.05,56883.05,57881.977,30924.09,30833.326,30922.33,30823.287,30252.836,31515.55,30762.02,31239.846,3.8286413964891,0
0,47,86,93798.06,93465.1,93675.07,93316.05,91469.984,94414.95,93872.586,95268.44,57115.387,56915.977,57046.195,56828.715,55672.406,57706.92,57033.48,58152.72,30780.648,30732.111,30764.607,30656.56,29932.113,31309.6,30772.576,31375.629,3.8286413964891,0
0,47,87,93875.84,93568.94,93669.516,93399,91721.53,94327.98,94457.87,95454.47,57047.266,56857.355,56953.984,56761.53,55939.535,57461.074,57366.99,58273.57,30730.766,30664.219,30675.81,30587.014,30119.537,31021.787,31023.547,31547.736,3.8286413964891,0
0,47,88,94732.78,94584.88,94649.25,94471.85,92816.79,94741.41,94125.28,95531.86,57661.42,57528.926,57578.848,57455.855,56286.43,57741.184,57511.395,58329.914,30991.877,30984.426,30972.627,30920.674,30330.662,31186.34,31218.111,31611.592,3.8286413964891,0
1,47,89,94720.91,94635.46,94661.32,94563.81,92933.84,94927.81,94587.375,95328.79,57720.977,57605.613,57660.887,57541.105,56396.973,57792.44,57509.656,58375.414,31131.695,31102.615,31094.645,31009.885,30340.908,31271.203,31203.105,31684.45,3.8286413964891,0
0,47,90,94456.52,94321.08,94472.04,94343.49,93009.52,94795.05,94298.47,94997.93,57528.125,57394.426,57495.6,57329.918,56062.66,57733.957,57369.4,58191.4,31085.021,31013.818,31018.992,30927.504,29943.29,31279.277,31033.48,31514.516,3.8286413964891,1
0,47,91,94541.01,94481.43,94495.99,94443.88,92977.52,94546.375,94302.49,94776.84,57601.062,57514.07,57574.027,57451.84,56285.09,57797.527,57579.516,58034.812,31134.49,31089.678,31075.5,30961.451,30354.26,31400.26,31285.693,31484.709,3.8286413964891,0
0,47,92,94699.64,94620.71,94708.64,94624.54,94002.67,94688.72,93976.04,94944.09,57881.844,57791.508,57818.81,57712.543,57255.773,57882.11,57430.293,58275.844,31473.016,31417.232,31412.264,31361.035,31096.508,31600.725,31150.531,31773.764,3.8286413964891,0
0,48,1,92097.22,91748.92,91983.42,91597.38,89133.86,92860.47,92443.59,94363.8,56267.96,56062.258,56204.254,55922.004,54600.945,56858.293,56391.22,57596.78,30449.162,30411.594,30372.887,30330.145,29706.395,30980.906,30640.105,31140.906,3.85014760171006,0
0,48,2,92391.484,92260.25,91925.37,91805.44,91103.11,92116.95,93402.26,94543.88,56358.7,56349.598,56168.387,56169.86,55788.84,56208.938,56922.4,57625.957,30606.574,30623.547,30491.49,30490.248,30198.295,30396.795,30976.975,31095.059,3.85014760171006,0
0,48,3,92684.6,92568.12,92358.53,92273.47,91620.56,92013.11,92260.63,94441.01,56409.688,56374.49,56256.45,56230.484,56099.465,56011,56526.523,57610.7,30550.377,30577.078,30497.596,30483.625,30431.879,30288.852,30808.385,31064.322,3.85014760171006,0
0,48,4,91933.03,91709.08,91866.555,91708.12,91739.16,92500.11,92551.64,93759.555,56291.78,56200.242,56226.336,56158.082,56200.777,56254.58,56677.086,57222.316,30594.465,30564.97,30584.736,30554.207,30560.209,30317.209,30879.691,30830.016,3.85014760171006,0
0,48,5,91202.34,90810.76,91229.74,90911.336,91733.79,92714.3,92236.69,92932.31,55676.02,55536.164,55719.246,55621.016,56046.734,56633.723,56337.688,56694.484,30162.693,30139.719,30187.223,30165.178,30299.926,30570.973,30447.92,30457.441,3.85014760171006,0
0,48,6,91418.06,91451.78,91267.484,91277.83,91586.08,92851.086,92237.65,92552.22,55768.363,55753.375,55656.613,55646.844,55809.85,56666.914,56118.6,56323.633,30033.432,30049.162,30000.004,30021.426,30044.713,30580.701,30183.703,30193.225,3.85014760171006,0
0,48,7,92310.445,92235.92,92216.95,92126.72,91959.85,93204.55,92247.61,92973.695,56365.12,56301.684,56299.676,56233.43,56078.99,56975.664,56154.203,56529.2,30430.533,30422.047,30399.277,30370.508,30251.8,30709.031,30258.322,30307.066,3.85014760171006,0
0,48,8,93632.34,93519.89,93609.36,93484.83,92851.85,93937.34,92420.22,92832.31,57154.195,57087.684,57139.207,57069.215,56688.863,57339.957,56393.227,56573.23,30988.773,30983.287,30961.244,30947.479,30709.963,31002.227,30533.715,30522.021,3.85014760171006,0
0,48,9,93318.34,93249.375,93386.36,93313.94,93122.94,93824.88,91354.84,92484.4,57033.08,57002.43,57036.156,57005.645,56829.117,57313.86,55696.094,56333.402,30962.898,30981.424,30957.621,30959.38,30827.635,31044.865,30040.365,30395.45,3.85014760171006,0
0,48,10,92551.45,92472.71,92710.08,92635.17,92824.45,93465.29,90657.305,93098.99,56615.656,56536.695,56705.727,56640.414,56636.133,57264.473,55302.492,56822.96,30728.695,30676.018,30807.764,30754.465,30748.98,31151.256,29877.986,30664.012,3.85014760171006,0
0,48,11,92897.06,92749.164,92904.34,92730.01,92152.2,93335.2,91430.33,93413.18,56775.99,56674.94,56789.906,56672.535,56222.188,57276.52,55619.406,56880.242,30756.018,30706.549,30768.023,30723.521,30430.016,31199.484,30008.283,30651.49,3.85014760171006,0
0,48,12,92629.62,92533.445,92656.055,92552.22,92321.17,93392.68,91000.805,93230.8,56554.227,56457.734,56577.65,56489.72,56251.23,57205.723,55342.508,56729.95,30638.553,30605.54,30662.564,30614.025,30300.34,31103.34,29728.854,30540.027,3.85014760171006,0
0,48,13,92290.71,92151.44,92294.93,92134.766,91904.87,93383.484,90120.49,93300.15,56294.324,56191.543,56319.484,56221.25,56015.285,57175.742,54563.605,56831.527,30346.703,30299.719,30385.41,30343.393,30215.475,30920.674,28985.672,30567.453,3.85014760171006,0
0,48,14,92707.4,92341.29,92844.766,92554.33,92086.3,93753.234,88248.375,93589.81,56352.94,56103.48,56454.387,56216.97,56035.227,57380.64,53521.188,56910.89,30263.186,30165.902,30321.348,30173.664,30094.906,30997.363,28365.441,30614.44,3.85014760171006,0
0,48,15,92256.61,91935.14,92453.555,92019.625,90839.11,94291.19,90128.54,94099.61,56193.15,56002.973,56251.363,56042.453,55384.668,57558.906,54669.47,57253.633,30335.941,30177.184,30316.174,30167.248,29756.176,31198.76,29287.457,30883.727,3.85014760171006,0
0,48,16,93094.97,92759.89,93141.33,92812.38,91560.79,94482.96,90903.87,93736.95,56502.97,56286.43,56571.223,56314.8,55658.22,57674.535,55175.49,56985.3,30387.998,30288.748,30423.496,30314.725,30015.01,31238.707,29468.465,30752.188,3.85014760171006,0
0,48,17,93372.945,93011.82,93513.375,93182.9,92634.79,94683.35,89621.43,92900.9,56679.36,56418.52,56802.754,56559.848,56125.83,57743.06,54267.035,56388.008,30464.375,30335.941,30587.945,30425.668,30096.873,31299.146,28765.646,30350.43,3.85014760171006,0
0,48,18,93005.88,92848.78,93197.84,93016.8,92674.445,94572.43,90326.445,93036.34,56802.35,56648.176,56918.652,56763.94,56433.91,57834.6,54576.32,56605.887,30676.328,30609.99,30720.83,30649.523,30510.016,31226.29,28917.988,30282.332,3.85014760171006,0
0,48,19,93448.625,93201.29,93603.61,93355.7,93161.06,94793.7,88855.875,93347.47,56895.363,56739.316,57005.375,56854.01,56886.53,58039.633,54027.07,56766.35,30604.504,30519.744,30704.996,30578.734,30707.996,31422.82,28816.979,30490.766,3.85014760171006,0
0,48,20,93429.46,93174.47,93628.9,93368.35,93092.28,95114.8,90041.945,93667.41,56960.406,56782.145,57119,56928.957,56828.18,58210.133,54867.67,57005.645,30660.08,30563.832,30739.045,30651.594,30712.344,31574.023,29462.049,30771.748,3.85014760171006,0
0,48,21,93400.34,93132.32,93516.25,93252.83,92221.74,94886.81,90896.39,93818.375,56890.95,56657.547,57008.723,56753.504,56305.03,58119.797,55419.195,57206.793,30676.432,30551.412,30747.22,30621.166,30436.742,31657.955,29852.734,30890.248,3.85014760171006,0
0,48,22,93209.336,92820.24,93205.695,92802.234,91524.2,94736.805,92070.78,94241.19,56910.49,56662.766,56964.42,56708.668,55765.688,58029.727,56045.26,57405.934,30760.363,30630.895,30788.1,30654.078,30252.422,31582.924,30210.404,30914.879,3.85014760171006,0
0,48,23,93930.445,93740.78,94000.76,93807.45,92705.484,94915.55,92115.414,93912.055,57404.062,57234.094,57467.363,57281.87,56453.85,58216.29,56118.87,57299.137,31039.277,30903.805,31074.05,30932.783,30385.307,31718.293,30337.805,30900.08,3.85014760171006,0
0,48,24,93755.53,93488.664,93849.22,93608.59,92811.62,95125.14,91919.05,94355.56,57324.7,57123.28,57418.516,57211.477,56699.703,58338.477,55767.293,57534.547,30995.5,30854.232,31055.008,30901.734,30716.277,31883.777,29829.965,31107.271,3.85014760171006,0
1,48,25,93775.65,93449.01,93874.51,93534.07,92208.14,95161.16,91893.57,93587.13,57138.67,56827.645,57204.652,56916.375,56043.39,58202.37,55738.92,56911.156,30826.91,30582.875,30870.17,30648.902,30157.416,31793.428,30199.848,30931.127,3.85014760171006,0
0,48,26,92891.125,92519.08,92869.09,92469.07,90784.125,94452.12,92079.21,94016.66,56576.31,56340.9,56542.85,56301.418,55230.09,57646.566,56185.387,57347.184,30430.326,30353.328,30436.328,30332.525,29765.076,31204.348,30412.318,30884.762,3.85014760171006,1
0,48,27,92643.6,92348.19,92667.164,92352.21,90480.086,94278.55,91935.71,93156.08,56455.727,56259.26,56447.027,56233.7,55133.73,57485.7,56112.445,56890.547,30417.285,30340.598,30414.803,30313.068,29720.781,31004.814,30218.27,30537.545,3.85014760171006,0
0,48,28,92742.08,92593.02,92783.45,92603.56,91932.08,94554.42,92200.48,93864.92,56851.066,56709.473,56875.29,56725.266,56119.273,57717.23,56234.77,57203.312,30777.957,30736.043,30786.031,30715.035,30285.54,31229.29,30326.213,30888.281,3.85014760171006,0
0,48,29,93593.266,93347.27,93575.26,93321.8,92307.19,94553.27,92887.29,94358.24,57330.32,57208.133,57331.523,57203.848,56493.332,57990.78,56610.836,57748.145,31156.947,31082.227,31156.74,31072.705,30666.29,31523.002,30635.035,31230.945,3.85014760171006,0
0,48,30,94049.03,94002.09,93980.06,93941.555,93386.55,94428.94,91982.46,94601.55,57445.414,57349.19,57450.5,57354.945,56905.27,58051.406,55751.77,57821.484,31216.043,31131.799,31233.533,31161.812,30866.857,31536.87,29900.03,31273.273,3.85014760171006,0
0,48,31,93152.63,92920.055,93330.61,93107.99,92745.14,94286.016,91887.625,95041.99,56831.527,56653.26,56914.234,56741.727,56491.324,57865.516,55682.58,57808.234,30811.283,30671.98,30843.572,30733.766,30543.03,31370.246,29800.988,31160.053,3.85014760171006,0
0,48,32,93948.266,93697.29,93870.87,93592.305,91888.78,94525.305,93122.74,95089.31,57129.707,56983.293,57082.73,56943.008,55822.97,57680.69,56392.023,58010.992,30690.402,30634.414,30697.648,30593.947,30135.477,31121.139,30284.402,31256.922,3.85014760171006,0
0,48,33,94639.29,94428.94,94602.89,94389.85,92703.95,94919.95,93446.9,94884.32,57535.22,57362.977,57507.65,57334.87,56134.93,57967.36,56461.48,58041.906,30896.043,30787.79,30892.73,30753.326,30183.29,31323.262,30137.234,31393.531,3.85014760171006,0
0,48,34,94800.8,94544.08,94757.88,94461.125,91200.24,95162.5,93933.89,94885.47,57648.438,57420.656,57566.133,57334.87,54988.656,58171.855,56953.18,58161.418,30944.79,30803.521,30944.064,30809.006,29850.043,31488.54,30773.508,31530.35,3.85014760171006,0
0,48,35,94639.484,94564.58,94611.32,94511.31,92731.34,94839.49,94294.64,94762.09,57726.598,57604.81,57667.844,57567.07,56284.02,58066.26,57483.29,58079.51,31249.781,31182.098,31204.348,31099.303,30398.762,31548.771,31293.559,31444.762,3.85014760171006,0
0,48,36,94548.29,94474.73,94579.33,94500.97,93828.52,94864.4,93393.06,94441.01,57740.516,57681.363,57753.363,57696.35,57053.555,58058.367,56873.28,57780.13,31307.426,31270.168,31306.494,31265.926,30824.426,31544.217,30818.734,31186.236,3.85014760171006,0
0,48,37,93912.44,93794.04,93915.695,93797.68,93393.06,94688.914,92462.945,94451.55,57536.824,57421.727,57557.03,57432.566,57051.547,58086.473,56342.773,57769.56,31267.893,31233.637,31274.826,31241.088,30987.324,31601.863,30543.133,31232.395,3.85014760171006,0
0,48,38,93945.96,93781.4,94001.14,93858.8,93380.805,94861.91,91187.41,94521.086,57635.727,57521.566,57590.223,57523.04,56994.535,58133.312,55959.074,57927.48,31282.691,31228.979,31271.928,31226.184,30997.982,31650.193,30562.693,31420.75,3.85014760171006,0
0,48,39,93933.7,93597.09,93898.64,93564.15,91499.1,94959.04,92953.195,94591.2,57256.043,56950.637,57249.35,56973.12,55619.543,58141.88,56654.332,57794.85,30980.389,30827.428,31007.4,30830.637,30242.9,31509.65,30844.4,31411.125,3.85014760171006,0
0,48,40,93573.34,93160.87,93496.9,93085.38,90425.3,94649.445,93434.83,94937.97,57093.438,56842.5,57042.445,56745.742,55084.48,57917.04,57123.016,58065.46,30856.406,30805.176,30805.693,30714.932,29953.742,31394.67,31074.672,31476.947,3.85014760171006,0
0,48,41,93716.45,93363.37,93599.4,93194.97,91289.32,94583.92,93755.914,94449.44,57153.93,56905.938,57030.938,56747.48,55680.973,57710,57211.477,57901.65,30904.943,30854.44,30852.887,30757.467,30183.186,31182.406,31117.932,31497.129,3.85014760171006,0
0,48,42,93958.23,93902.664,94003.25,93936.195,93042.28,94696.19,93541.73,94360.16,57456.523,57358.023,57448.36,57351.062,56731.82,57838.883,57036.56,57687.52,31170.092,31112.137,31147.426,31063.184,30722.9,31330.092,30915.604,31414.852,3.85014760171006,0
0,48,43,94008.61,93971.06,93947.11,93943.86,93715.875,94461.125,92617.93,94437.37,57487.84,57444.48,57465.09,57424.27,57258.99,57764.74,56184.582,57783.344,31262.613,31209.625,31260.855,31201.346,31083.365,31471.152,30116.33,31238.396,3.85014760171006,0
0,48,44,94291.38,94276.82,94366.29,94350.39,94268.97,94708.836,91932.46,94311.305,57717.094,57643.62,57755.906,57681.363,57608.56,57940.06,55729.55,57635.324,31354.309,31333.402,31375.316,31362.898,31338.578,31532.834,29898.062,31142.148,3.85014760171006,0
0,48,45,94133.71,94029.69,94191.19,94077.195,93995.77,94830.11,90534.12,94223.18,57546.06,57427.617,57619.53,57497.344,57512.062,58078.04,54917.992,57475.26,31220.492,31157.568,31296.559,31229.082,31246.055,31641.086,29474.055,31041.555,3.85014760171006,0
0,48,46,94405.945,94118.38,94520.32,94272.414,93967.805,95042.375,89620.47,94740.83,57534.28,57314.26,57643.754,57414.5,57313.727,58220.035,54713.496,57696.484,31077.672,30938.371,31172.68,31031.62,31081.916,31745.613,29512.45,31149.91,3.85014760171006,0
0,48,47,94649.83,94463.805,94720.71,94574.34,94137.164,95249.28,90895.82,94791.79,57748.145,57576.438,57832.19,57669.184,57332.996,58292.44,55463.492,57931.496,31203.209,31119.277,31269.238,31187.996,31159.535,31795.498,30069.033,31376.455,3.85014760171006,0
0,48,48,94476.445,94286.016,94550.98,94378.94,94073.94,95113.45,91519.414,94561.51,57646.297,57481.418,57711.207,57562.52,57355.21,58142.95,55817.21,57923.195,31204.451,31133.352,31257.646,31183.13,31168.85,31661.164,30312.654,31444.451,3.85014760171006,0
0,48,49,93893.85,93682.35,94036.96,93838.3,93596.33,95087.4,89958.414,94094.44,57266.617,57118.195,57360.434,57200.637,57074.7,58112.168,55230.625,57587.945,31035.033,30961.244,31089.988,31010.299,30972.73,31602.07,30168.49,31257.543,3.85014760171006,0
0,48,50,93608.4,93299.766,93732.35,93425.25,93025.805,95099.27,91051.766,93901.33,57091.16,56923.47,57195.15,57009.656,56747.21,58132.91,55635.734,57381.98,30819.148,30737.182,30910.428,30813.973,30770.92,31598.447,30251.387,30998.707,3.85014760171006,0
0,48,51,93296.51,92848.98,93485.02,93087.11,92566.586,95185.484,90972.07,94281.99,56771.836,56513.273,56915.707,56645.77,56396.305,58158.473,55656.48,57448.76,30672.705,30590.016,30750.016,30635.76,30540.752,31642.225,30216.51,30985.46,3.85014760171006,0
0,48,52,93258,93062.97,93322.945,93106.46,92203.93,95197.94,91694.516,94814.016,57041.508,56792.984,57119.266,56865.52,56283.215,58127.29,55433.246,57658.21,30758.916,30660.598,30841.812,30711.412,30412.111,31579.404,29422.824,30987.117,3.85014760171006,0
0,48,53,94124.9,93619.89,94199.234,93751.32,92713.336,95183.766,90986.24,94941.22,57018.492,56621.008,57101.867,56701.844,55962.82,58086.605,55171.74,57714.016,30476.588,30262.254,30545.514,30316.277,29769.008,31440.31,29304.844,30965.28,3.85014760171006,0
0,48,54,94746.195,94526.26,94761.71,94534.69,92116.18,95365.19,93404.75,94900.23,57578.043,57363.645,57559.574,57309.844,55987.582,58178.15,56794.055,57868.594,30864.79,30754.05,30857.232,30710.48,30140.547,31518.55,30575.01,31166.469,3.85014760171006,0
0,48,55,94520.125,94312.65,94496.18,94272.61,93464.71,95512.13,93450.73,95234.15,57563.855,57389.875,57557.3,57359.363,57045.523,58200.633,56747.08,58066.797,31098.371,31032.033,31109.445,31017.336,30679.434,31623.7,30561.865,31459.25,3.85014760171006,0
0,48,56,94924.94,94779.914,94923.59,94782.98,93929.484,95332.43,93372.945,95377.06,57857.887,57732.35,57845.844,57728.07,57172.53,58095.84,56606.824,58169.85,31286.107,31219.664,31277.932,31210.764,30920.674,31560.777,30422.875,31527.244,3.85014760171006,0
0,48,57,94865.55,94727.04,94879.53,94732.59,94241,95428.02,93822.586,95592.016,58065.06,57949.83,58055.56,57948.355,57385.86,58212.543,57148.04,58392.547,31530.04,31444.762,31539.664,31456.455,31097.129,31645.848,30848.332,31773.453,3.85014760171006,0
0,48,58,95026.28,94833.36,95001.375,94798.305,94043.86,95497.95,94122.79,95645.47,58134.652,58045.92,58105.344,58026.113,57395.094,58161.152,57556.094,58521.695,31669.547,31613.04,31655.266,31583.13,31085.64,31600.518,31420.336,31910.479,3.85014760171006,0
1,48,59,94697.53,94468.016,94654.43,94423.57,93618.94,95171.5,94176.055,95558.49,57931.496,57812.785,57919.582,57790.035,57101.066,58034.547,57571.086,58368.324,31573.195,31519.379,31544.941,31476.43,30924.607,31566.365,31433.895,31843.104,3.85014760171006,0
1,48,60,94341.766,94223.375,94278.35,94181.8,93248.23,94784.89,93908.22,95273.805,57582.86,57502.83,57532.81,57441.535,56639.88,57702.105,57284.55,58131.305,31222.77,31164.504,31199.484,31109.031,30388.516,31345.512,31090.713,31711.979,3.85014760171006,1
0,48,61,94445.6,94285.63,94436.984,94255.555,93417.586,94839.49,92610.65,94813.055,57551.008,57446.22,57527.32,57415.305,56914.77,57748.812,56323.766,57876.758,31110.273,31052.523,31080.777,30982.977,30529.266,31289.521,30293.82,31547.736,3.85014760171006,1
0,48,62,94136.97,93986.96,94227.97,94082.56,93728.52,94988.92,91652.945,94336.98,57556.63,57476.465,57581.656,57496.004,57198.63,57838.883,55911.965,57555.96,31299.871,31218.215,31327.297,31253.61,30974.904,31432.238,30191.672,31187.79,3.85014760171006,0
0,48,63,93916.266,93630.625,93933.125,93646.72,92283.625,95053.1,94123.75,94239.27,57513.938,57374.484,57556.496,57379.973,56598.926,57895.76,57174.94,57502.16,31259.51,31150.014,31300.492,31189.445,30716.277,31479.535,30940.959,31063.701,3.85014760171006,0
0,48,64,94853.29,94792.94,94843.9,94762.86,93923.36,95094.87,94749.45,94678.945,57962.008,57896.832,57953.71,57879.3,57127.965,58226.46,57775.58,57936.58,31535.42,31426.754,31533.973,31406.676,30808.178,31783.182,31390.428,31427.686,3.85014760171006,0
0,48,65,95077.055,95046.016,95084.52,95058.086,95055.59,95101.58,94356.516,94664.58,58194.074,58132.375,58157.402,58114.44,57832.19,58190.594,57586.61,58117.656,31740.543,31663.234,31688.072,31607.037,31331.23,31718.809,31137.803,31714.98,3.85014760171006,0
0,48,66,94525.875,94445.8,94597.336,94499.25,94293.875,94809.8,93148.23,94230.266,57873.68,57808.1,57849.59,57803.684,57516.21,57780.664,56683.64,57602.938,31479.121,31426.133,31474.877,31418.889,31073.12,31225.875,30418.838,31092.887,3.85014760171006,0
1,48,67,93405.516,93404.945,93490.96,93435.98,93460.88,94370.51,92468.5,94505.95,56864.984,56796.195,56954.52,56860.703,56882.516,57535.754,56252.97,57591.56,30756.121,30697.13,30805.28,30732.318,30672.602,31061.838,30269.809,30951.309,3.85014760171006,0
0,48,68,93197.84,92959.71,93292.29,93065.84,92781.16,94368.2,92626.74,94157.27,56798.203,56654.867,56819.348,56668.652,56387.605,57722.18,56440.47,57304.89,30608.645,30551.723,30615.164,30550.48,30362.953,31212.938,30478.45,30695.164,3.85014760171006,1
0,48,69,93418.164,93073.32,93301.68,92901.664,90438.71,94436.22,93274.664,94508.83,56844.242,56590.227,56779.332,56509.527,55170.266,57841.023,56731.82,57593.3,30649.316,30493.354,30656.043,30490.766,29857.08,31293.766,30691.023,31006.78,3.85014760171006,0
0,48,70,93704.95,93340.38,93610.51,93198.42,91282.43,94627.414,93590.97,94404.99,57051.145,56819.883,56969.64,56723.12,55575.645,57816.4,56998.684,57558.37,30765.332,30652.836,30727.764,30595.81,29963.264,31287.04,30826.29,31185.098,3.85014760171006,0
0,48,71,93576.984,93384.06,93482.53,93269.49,92102.58,94392.16,93134.625,94253.64,56885.594,56808.375,56825.1,56739.05,55952.383,57250.02,56765.01,57327.11,30656.56,30597.053,30609.783,30527.506,30019.771,30906.807,30674.775,31013.3,3.85014760171006,0
0,48,72,93540.96,93376.016,93530.05,93370.08,92771.58,94236.98,91539.52,93912.44,56906.07,56798.336,56889.88,56792.45,56433.91,57272.37,55939.133,57233.156,30688.541,30615.785,30690.713,30593.016,30256.77,30943.03,30302.719,30941.994,3.85014760171006,0
0,48,73,92611.61,92428.266,92815.26,92639.77,92429.23,94087.16,92912.77,94017.234,56525.72,56452.78,56638.54,56540.574,56295.797,57352.27,56454.254,57207.594,30582.254,30524.71,30631.205,30562.693,30350.74,31088.436,30372.682,30784.271,3.85014760171006,0
0,48,74,93644.414,93472.95,93644.99,93455.9,92689.39,94435.45,92479.42,94337.94,56992.527,56886.4,56992.66,56877.97,56473.926,57540.438,56245.207,57341.965,30735.836,30692.266,30716.793,30662.564,30489.834,31186.03,30263.29,30785.824,3.85014760171006,0
0,48,75,94467.25,94415.72,94363.23,94308.24,93522.19,94491.77,93863.77,95376.68,57356.953,57265.812,57325.234,57246.273,56770.766,57798.734,56453.72,57938.05,31041.037,30966.521,31057.803,30977.803,30713.793,31384.84,29943.29,31184.787,3.85014760171006,0
0,48,76,94973.02,94788.914,95054.445,94866.51,94409.4,95327.445,91205.984,94715.92,57602.938,57451.707,57651.25,57517.15,57180.695,57850.66,55236.246,57712.945,30967.66,30882.9,30984.322,30904.322,30706.86,31327.4,29679.072,31147.84,3.85014760171006,0
0,48,77,93821.24,93483.3,93941.75,93625.26,92794.375,95208.86,92147.8,94758.836,57100.664,56912.9,57136.13,56967.902,56398.715,57807.434,56254.176,57698.895,30806.832,30718.553,30835.81,30721.865,30446.367,31199.38,30460.855,31068.875,3.85014760171006,0
0,48,78,93669.13,93452.65,93595.18,93305.125,92312.17,94964.21,93623.15,94645.04,57410.754,57229.277,57382.78,57198.496,56499.223,57976.996,56931.5,57743.727,31102.305,30998.81,31100.234,30982.562,30528.748,31500.025,30854.025,31082.33,3.85014760171006,0
0,48,79,94254.22,93992.33,94194.83,93942.7,92726.75,94849.836,92952.81,94792.17,57393.086,57190.062,57387.6,57176.277,56504.844,58114.58,56776.79,57888.133,30999.328,30914.982,30984.736,30876.068,30449.99,31578.783,30608.748,31243.57,3.85014760171006,0
0,48,80,92920.24,92318.875,92960.28,92445.32,91616.734,94661.9,93528.89,94852.33,56815.066,56529.867,56810.113,56537.9,55909.29,57943.81,56934.043,57886.395,30676.95,30574.906,30688.127,30565.385,30220.96,31450.143,30809.627,31234.154,3.85014760171006,0
0,48,81,93380.61,93074.66,93184.24,92862.195,90387.75,93987.73,93862.625,95253.12,56721.918,56474.46,56623.688,56343.707,54983.438,57440.465,57072.96,58025.71,30418.63,30300.857,30369.059,30209.576,29503.031,31031.309,30737.078,31204.348,3.85014760171006,0
0,48,82,92295.12,91741.64,92284.58,91671.72,89647.1,94133.71,92439.19,94934.71,55778.535,55394.973,55754.71,55332.473,54447.305,57313.324,56227.81,57642.816,29822.824,29689.525,29764.041,29629.604,29127.354,30754.775,30528.334,30866.547,3.85014760171006,0
0,48,83,91149.086,90804.055,91271.695,90779.15,91220.164,94339.664,92469.07,94146.164,55735.707,55542.99,55739.992,55477.01,55393.766,57387.066,56601.74,57314.797,30052.578,30029.293,30024.014,29991.518,29815.58,30874.516,30681.812,30628.309,3.85014760171006,0
0,48,84,92195.12,92032.27,92236.11,92039.164,91436.65,94237.74,93755.15,93193.24,56361.64,56240.39,56403.664,56261.668,55842.37,57615.918,57258.184,56754.574,30529.99,30511.258,30533.508,30482.28,30180.805,31153.533,31017.336,30474.518,3.85014760171006,0
0,48,85,93101.09,92871.97,93301.49,93072.55,93000.516,94823.016,94268.01,92863.54,56894.027,56756.582,56990.254,56848.258,56902.992,57957.324,57478.473,56660.49,30875.55,30878.035,30939.717,30908.049,31068.979,31473.738,31233.016,30501.736,3.85014760171006,0
