Ix,t,l,g.300.41N.2E,g.300.42N.2E,g.300.41N.3E,g.300.42N.3E,g.300.45N.5E,g.300.35N.5E,g.300.45N.10W,g.300.35N.10W,g.500.41N.2E,g.500.42N.2E,g.500.41N.3E,g.500.42N.3E,g.500.45N.5E,g.500.35N.5E,g.500.45N.10W,g.500.35N.10W,g.700.41N.2E,g.700.42N.2E,g.700.41N.3E,g.700.42N.3E,g.700.45N.5E,g.700.35N.5E,g.700.45N.10W,g.700.35N.10W,trend,Ix.lag1
0,49,31,93115.27,93079.26,93114.89,93070.83,93103.4,93753.81,91718.27,94345.79,57072.96,57027.457,57081.39,57024.65,57013.406,57424.137,55613.652,57758.45,31114.93,31074.361,31102.926,31052.42,30963.623,31252.887,29986.135,31500.854,3.87120101090789,0
0,49,32,93510.88,93341.336,93518.36,93383.3,93081.75,93994.82,89795.766,94517.83,57026.92,56901.12,57062.92,56945.418,56723.39,57458.934,54557.45,57644.156,30858.268,30748.463,30912.188,30821.941,30680.984,31169.988,29426.24,31220.182,3.87120101090789,0
0,49,33,93027.336,92638.24,93118.72,92716.79,91984.76,94738.336,91504.27,94837.195,56668.785,56459.742,56752.297,56534.02,56110.574,57926.273,55465.77,57800.473,30557.621,30425.36,30662.357,30476.38,30301.375,31428.098,29875.916,31119.174,3.87120101090789,0
0,49,34,94414.95,94189.46,94425.875,94181.414,93286.35,95272.46,91807.93,94582.97,57556.9,57369.133,57549.67,57367.66,56731.82,58272.367,55731.695,57768.086,31029.549,30889.834,31026.857,30897.389,30569.834,31633.635,29662.824,31261.89,3.87120101090789,0
0,49,35,93907.65,93686.18,93960.72,93760.13,93217.766,94842.17,91877.28,94205.75,57459.2,57289.77,57496.406,57323.227,56894.16,58272.766,55737.45,57584.2,31143.08,31032.033,31173.816,31060.803,30822.252,31725.33,29988.516,31244.812,3.87120101090789,0
0,49,36,93365.86,93112.016,93415.86,93222.94,92675.41,94727.99,90778.95,94036.01,56915.707,56650.05,56968.438,56715.496,56359.5,58084.195,55094.52,57462.01,30720.105,30583.393,30752.084,30598.916,30374.646,31564.088,29821.582,31054.076,3.87120101090789,0
0,49,37,93229.65,92841.695,93319.12,93000.71,91631.1,94907.12,91403.125,94174.13,56804.625,56482.625,56883.05,56569.617,55735.844,58253.76,55757.254,57403.125,30573.457,30398.14,30613.197,30381.168,30071.414,31699.457,30011.182,30937.646,3.87120101090789,0
0,49,38,94013.98,93684.65,94001.52,93653.04,92520.61,95297.56,92761.62,94081.03,57467.9,57237.844,57482.62,57251.09,56422.133,58477.395,56423.34,57448.36,31087.71,30959.691,31095.162,30957.932,30470.895,31904.682,30464.375,31085.434,3.87120101090789,0
0,49,39,94045.97,93804.38,94045.01,93770.86,93153.016,95470.94,92728.86,94529.9,57623.68,57430.023,57620.47,57424.004,56898.043,58609.49,56466.164,57962.945,31282.588,31180.338,31306.494,31180.752,30802.59,32045.535,30451.543,31365.072,3.87120101090789,0
0,49,40,93994.82,93736.375,94037.34,93761.85,93099.375,95230.89,91898.74,94797.73,57540.703,57362.977,57562.52,57392.418,56990.254,58527.72,55844.246,58015.94,31198.967,31098.682,31231.67,31129.418,30861.166,31967.916,29938.219,31425.719,3.87120101090789,0
0,49,41,93686.76,93418.164,93710.7,93467.78,92929.63,95205.6,90581.24,94447.71,57207.996,57030.27,57259.79,57068.812,56659.285,58314.12,55237.316,57677.75,30946.443,30878.45,30993.74,30899.148,30691.955,31757.93,29857.184,31259.406,3.87120101090789,0
0,49,42,92979.445,92683.45,93113.36,92807.02,92141.85,94721.86,91337.414,93542.88,56656.875,56403.4,56758.188,56504.844,56113.652,57996.402,55849.867,56970.58,30522.54,30386.86,30588.36,30451.854,30263.29,31345.822,30323.314,30760.363,3.87120101090789,0
0,49,43,92078.445,91527.46,92266.95,91711.95,90836.43,94749.836,92930.98,92509.88,56183.51,55890.285,56254.58,55951.312,55437.797,57933.77,56526.523,56571.223,30325.902,30216.613,30314.621,30169.629,29953.639,31297.594,30474.932,30578.63,3.87120101090789,0
0,49,44,93584.07,93288.08,93539.05,93135.58,91670.95,95055.98,94374.914,93954.01,57123.15,56987.71,57082.46,56903.93,56272.508,58230.207,57651.25,57440.465,31018.371,30951.102,31003.883,30896.56,30599.33,31729.883,31339.303,31084.297,3.87120101090789,0
0,49,45,94081.984,94168.58,94242.914,94276.44,94439.48,95104.06,95049.08,94403.07,57766.613,57762.062,57845.17,57825.633,57879.566,58472.58,58273.836,57765.543,31578.578,31576.094,31593.273,31564.812,31548.047,31940.8,31854.281,31365.072,3.87120101090789,0
0,49,46,94200.38,94182.375,94339.47,94286.98,93959.945,95059.43,94456.52,94627.99,57599.055,57592.094,57627.027,57611.367,57535.754,58285.08,57871.004,57780.8,31399.018,31376.559,31408.021,31366.314,31245.848,31803.26,31636.844,31282.07,3.87120101090789,0
0,49,47,93177.73,93290.76,93320.266,93292.29,93115.27,94580.86,94328.74,94483.34,56786.156,56811.453,56839.824,56828.45,56576.176,57949.43,57463.617,57693.406,30755.81,30755.81,30782.822,30742.77,30501.53,31525.797,31106.03,31032.033,3.87120101090789,0
0,49,48,94239.08,94062.445,94159.58,93986,93027.53,94621.09,94131.03,94328.55,57334.336,57192.07,57280.8,57133.05,56557.305,58000.55,57356.82,57671.86,30927.607,30832.602,30882.072,30789.86,30405.074,31482.018,31038.76,31105.098,3.87120101090789,0
0,49,49,94440.43,94330.47,94466.484,94343.875,93682.92,94773.97,93804,94439.48,57730.88,57619.4,57714.152,57609.36,57092.367,58264.203,57263.67,57635.19,31340.957,31261.477,31319.95,31245.951,30939.717,31733.92,30944.684,31105.926,3.87120101090789,0
0,49,50,94155.94,93899.41,94190.42,93918.95,93177.92,95068.43,93972.98,94913.06,57839.418,57630.105,57820.95,57631.844,56822.83,58390.406,57460.137,57965.355,31472.496,31326.262,31465.459,31327.504,30801.037,31853.453,31100.234,31370.04,3.87120101090789,0
0,49,51,93744.805,93524.87,93677.75,93481.38,92458.73,95223.23,94449.82,94997.734,57333.13,57192.07,57302.883,57149.914,56333.137,58423.863,57767.55,58087.812,31111.309,30988.566,31083.572,30925.021,30493.56,31842.277,31383.287,31624.734,3.87120101090789,0
0,49,52,94376.445,94248.85,94244.445,94101.91,93221.41,95156.37,94253.45,94877.42,57663.293,57549.805,57547.53,57429.49,56776.523,58190.06,57682.297,58131.574,31209.832,31176.094,31157.361,31106.34,30812.318,31584.787,31297.283,31745.613,3.87120101090789,0
0,49,53,94497.71,94395.22,94462.27,94349.625,93831.21,95101.766,92220.21,94613.234,57630.64,57555.83,57571.62,57492.125,57160.086,58016.08,56366.06,57981.547,31189.86,31151.67,31133.87,31094.336,30904.115,31373.352,30463.34,31519.586,3.87120101090789,0
0,49,54,93774.5,93610.51,93773.54,93603.99,93370.08,94957.51,91937.44,94833.555,57463.883,57361.1,57467.363,57349.594,56994.402,57964.418,55829.39,57882.38,31160.777,31072.602,31180.027,31091.023,30727.764,31494.023,29955.605,31268.514,3.87120101090789,0
0,49,55,94003.63,93758.6,93996.16,93770.48,93153.016,94916.125,91599.11,94930.11,57140.01,56970.98,57144.83,56976.066,56663.703,58017.01,55612.715,57879.3,30756.121,30710.066,30783.857,30727.35,30572.111,31478.604,29884.092,31273.377,3.87120101090789,0
0,49,56,93767.8,93464.33,93654.375,93289.42,92383.44,94767.46,93011.82,94922.83,57125.156,56946.086,57086.61,56873.15,56448.367,57901.918,56460.41,57882.38,30855.06,30750.74,30853.715,30720.727,30574.492,31322.535,30443.057,31293.766,3.87120101090789,0
0,49,57,94114.94,93953.82,94150.95,93991.37,93516.83,94787.38,92534.79,94654.81,57359.76,57263.402,57333.934,57246.004,56945.688,57890.406,56301.953,57907.004,31063.494,30999.432,31058.424,30978.424,30733.973,31387.219,30359.227,31390.945,3.87120101090789,0
0,49,58,94017.234,93867.23,94063.21,93919.72,93534.26,94654.234,90897.16,94338.32,57389.61,57280.4,57403.39,57299.94,57011.934,57904.19,55477.414,57688.855,31145.047,31058.527,31160.053,31079.328,30907.014,31427.064,29985.516,31219.56,3.87120101090789,0
0,49,59,94031.6,93899.22,94057.27,93936.766,93576.21,94519.17,92410.64,94254.22,57521.832,57427.883,57561.18,57478.34,57229.41,57885.59,56237.18,57580.586,31229.807,31169.574,31265.305,31214.076,31065.357,31478.293,30274.363,31057.078,3.87120101090789,0
0,49,60,94124.9,94027.96,94118,94020.484,93681.01,94729.52,92666.016,94445.984,57681.9,57586.742,57715.625,57626.625,57404.73,58121.133,56247.617,57793.38,31386.494,31347.996,31420.44,31379.457,31274.205,31683.207,30226.031,31288.693,3.87120101090789,0
0,49,61,94315.33,94281.23,94293.3,94273.76,94008.23,94663.81,92007.75,94858.84,57680.426,57608.42,57697.555,57628.098,57448.63,58040.836,55846.12,58142.68,31345.926,31309.393,31356.896,31332.16,31244.398,31637.154,29849.94,31573.61,3.87120101090789,0
0,49,62,94247.89,93936.766,94249.81,93965.89,93403.41,94494.84,93889.83,95318.83,57537.625,57380.375,57576.84,57442.203,57101.2,57805.96,56997.613,58259.918,31270.375,31208.695,31292.42,31228.668,31053.87,31480.156,30747.117,31631.36,3.87120101090789,0
0,49,63,94710.37,94590.44,94620.9,94512.47,94080.45,95024.37,94278.93,95099.85,57936.312,57848.785,57886.793,57805.824,57299.004,58057.832,57542.31,58181.36,31482.018,31413.816,31448.072,31384.012,31119.795,31667.27,31195.344,31473.842,3.87120101090789,0
0,49,64,94979.16,94852.71,94987.2,94861.14,94311.12,94849.07,93900.56,94679.14,58040.566,57974.055,58045.387,57979.81,57645.094,58089.418,57186.586,58099.586,31496.3,31468.047,31490.09,31451.592,31236.844,31628.564,30891.076,31419.82,3.87120101090789,0
0,49,65,94672.625,94537.18,94730.1,94581.625,94269.16,95046.21,94257.664,94711.13,57896.027,57768.754,57913.293,57788.562,57341.83,58128.094,57194.48,57908.34,31444.14,31378.111,31417.129,31363.105,31079.846,31537.594,30845.125,31398.604,3.87120101090789,0
0,49,66,94459.78,94337.74,94439.664,94317.24,94212.26,95106.17,93176.77,94669.18,57964.55,57874.348,57950.098,57861.098,57467.766,58205.984,56807.84,58067.6,31541.838,31470.117,31544.113,31471.67,31090.92,31540.906,30674.672,31461.838,3.87120101090789,0
0,49,67,94235.63,94061.1,94326.63,94157.66,93701.7,94973.6,91633.21,94430.664,57692.74,57585.27,57705.99,57598.52,57099.06,58095.84,55722.594,57710.27,31285.383,31205.59,31313.12,31227.84,30907.117,31487.607,29933.871,31343.13,3.87120101090789,0
0,49,68,93503.414,93200.336,93689.44,93396.9,92987.3,94885.47,92728.47,94757.88,57155.402,56920.66,57261.797,57041.645,56642.156,58048.867,56335.145,57765.14,30982.252,30881.555,31015.99,30914.258,30588.256,31508.512,30292.785,31201.035,3.87120101090789,0
0,49,69,93754.58,93613.57,93655.53,93526.59,92555.09,94609.59,93741.93,95098.51,57158.08,57036.824,57136.4,56990.117,56268.094,57953.31,57110.3,57993.86,30830.43,30730.455,30828.67,30688.955,30277.363,31499.2,30873.69,31259.2,3.87120101090789,0
0,49,70,94115.32,94051.336,94047.31,93978.34,93448.81,94848.305,94166.664,95062.69,57415.305,57334.2,57366.055,57286.957,56795.527,57943.54,57249.484,58118.457,30969.316,30894.8,30930.092,30850.816,30619.098,31444.037,30944.064,31367.865,3.87120101090789,0
0,49,71,94262.65,94186.586,94283.14,94210.54,93798.64,94557.484,92461.984,94715.16,57331.926,57235.03,57341.43,57247.21,56930.027,57817.74,56295.93,57830.45,30939.406,30872.447,30926.16,30851.852,30650.145,31295.629,30352.396,31187.686,3.87120101090789,0
0,49,72,93464.33,93223.9,93424.29,93164.32,92587.47,94348.86,92314.85,94997.35,56811.32,56623.418,56846.383,56669.055,56140.55,57711.074,55503.91,57703.176,30548.516,30389.033,30606.264,30455.06,30084.04,31167.504,29303.809,30984.012,3.87120101090789,0
0,49,73,94186.97,93858.03,94230.08,93963.016,93208,94999.66,90259.01,94990.65,57083.4,56816.938,57175.88,56926.95,56324.168,57993.594,54719.652,57746.67,30486.213,30313.69,30544.686,30373.715,29994.002,31367.246,29302.98,31058.217,3.87120101090789,0
0,49,74,93977,93632.16,94120.11,93796.15,92747.63,95145.64,91365,94937.58,57213.35,56915.574,57286.555,57024.38,56347.855,58357.883,55728.883,57871.67,30805.176,30653.871,30844.918,30664.115,30409.938,31762.379,30054.648,31269.135,3.87120101090789,0
0,49,75,93683.12,93303.02,93883.51,93568.555,92605.09,95262.12,89935.05,95199.47,57140.277,56810.246,57271.703,56972.99,56305.434,58430.688,55052.76,58174.934,30807.557,30643.521,30868.1,30677.053,30532.059,31906.338,29892.06,31576.818,3.87120101090789,0
0,49,76,92891.31,92317.34,92642.836,91797.39,90094.44,94950.8,93094.39,95417.3,56400.99,56014.48,56189.668,55756.72,55137.613,58090.22,56516.887,58224.723,30401.037,30269.291,30324.97,30195.295,29775.217,31512.963,30505.771,31582.303,3.87120101090789,0
0,49,77,92884.23,92450.68,92957.6,92611.23,91959.28,94547.14,91730.73,94843.71,56314.266,56035.09,56401.793,56131.984,55727.812,57600.797,55580.33,57708.26,30277.363,30128.955,30309.447,30157.105,29910.896,31060.7,29591.414,31148.875,3.87120101090789,0
0,49,78,93414.14,93157.99,93343.06,93084.62,92128.63,94625.12,93562.61,94764.586,56714.69,56555.965,56681.637,56511.938,55936.457,57753.9,56519.965,57590.355,30536.613,30458.373,30569.627,30457.648,30195.605,31226.082,30159.59,30897.389,3.87120101090789,0
0,49,79,94758.45,94608.445,94792.94,94649.445,94092.33,95101.96,92184.96,94510.36,57581.656,57487.17,57595.844,57500.42,57138.94,58184.84,56033.887,57673.867,30998.5,30927.71,31016.715,30947.479,30761.502,31593.688,29928.697,31053.455,3.87120101090789,0
0,49,80,93808.22,93539.24,93968.766,93701.31,93167.766,95051.766,92955.305,94877.81,57314.797,57108.023,57380.773,57171.33,56764.61,58384.113,56420.527,58041.504,30992.188,30904.943,31024.684,30932.99,30706.756,31738.68,30385.203,31419.508,3.87120101090789,0
0,49,81,94196.94,93968.95,94185.44,93963.016,93191.52,95001.95,93100.52,94931.45,57457.863,57309.176,57467.9,57309.44,56830.86,58247.203,56705.86,58156.867,31044.037,30951.62,31051.592,30946.34,30657.285,31661.371,30549.86,31541.63,3.87120101090789,0
0,49,82,94444.266,94280.27,94479.13,94317.625,93806.69,95086.25,91887.24,94618.22,57750.02,57623.277,57762.465,57642.28,57197.96,58281.465,56099.332,57997.207,31246.676,31168.436,31242.434,31159.742,30930.92,31717.672,30360.469,31594.205,3.87120101090789,0
0,49,83,93716.836,93376.97,93863.39,93507.44,92771.96,94982.8,92527.89,94379.89,57195.684,56980.484,57280.668,57024.51,56461.48,58181.492,56610.973,57782.94,31032.55,30939.096,31072.084,30929.574,30581.53,31635.602,30837.26,31365.797,3.87120101090789,0
0,49,84,93032.51,92833.08,93064.12,92789.586,92030.55,94741.98,93803.62,94412.08,56901.12,56726.6,56908.75,56710.008,56068.55,57965.754,57023.58,57650.848,30827.738,30714.207,30828.463,30668.773,30217.027,31442.484,30770.506,31135.215,3.87120101090789,0
0,49,85,93547.48,93423.91,93484.445,93391.914,93011.44,93960.91,93069.484,94873.59,56950.773,56849.727,56902.055,56821.49,56510.73,57341.027,56684.58,57876.49,30744.53,30654.285,30725.486,30638.035,30398.037,31135.732,30457.752,31165.227,3.87120101090789,0
0,49,86,93426.59,93333.67,93302.06,93123.125,92402.21,94304.22,93572.19,94741.21,57096.78,56996.543,57028.26,56915.977,56547.266,57630.504,57099.46,57872.207,31021.787,30945.512,31005.54,30927.607,30688.334,31197.31,30949.86,31317.05,3.87120101090789,0
0,49,87,93852.47,93804,93807.07,93764.16,93655.53,94213.6,93497.09,94730.1,57463.883,57418.383,57429.355,57388.137,57257.65,57752.562,57189.395,57897.902,31289.625,31265.408,31253.61,31226.184,31148.668,31439.172,31101.89,31340.129,3.87120101090789,0
0,49,88,93726.22,93765.69,93728.71,93751.125,93788.1,93953.625,93871.25,94416.67,57345.44,57322.69,57338.887,57318.676,57305.96,57560.914,57480.613,57726.465,31277,31254.748,31253.299,31247.297,31195.55,31351.824,31229.807,31174.541,3.87120101090789,0
0,49,89,93881.21,93891.75,93877.76,93872.78,93675.26,93763.77,93835.62,93709.74,57323.76,57325.77,57321.086,57328.58,57249.617,57429.09,57492.125,57358.83,31157.154,31139.354,31134.387,31107.375,31093.404,31235.602,31285.383,30994.361,3.87120101090789,0
0,49,90,93721.625,93778.14,93749.59,93806.69,93999.61,94047.695,93012.78,93948.65,57333.934,57323.496,57328.18,57315.465,57425.477,57639.203,56777.19,57271.03,31110.998,31100.234,31096.3,31078.81,31105.512,31267.996,30745.564,30863.547,3.87120101090789,0
0,49,91,93858.22,93743.27,93912.82,93818.375,93888.875,94340.81,92040.32,94046.35,57361.77,57308.105,57406.336,57362.305,57372.61,57715.355,56089.83,57375.02,31114.516,31090.506,31109.238,31085.951,31034.205,31385.77,30300.96,31023.547,3.87120101090789,0
1,49,92,93420.65,93133.664,93552.08,93281.18,93069.68,94629.71,92701.65,93887.15,57074.97,56970.176,57151.92,57052.215,56894.695,57900.18,56400.723,57483.426,30972.523,30934.025,31005.021,30967.246,30896.25,31512.031,30459.822,31251.023,3.87120101090789,0
0,50,1,91484.55,91364.62,91269.59,91186.83,90439.28,93046.305,92893.805,93188.65,56170.395,56114.188,56038.84,55979.418,55336.086,56866.324,56961.344,57030.133,30421.84,30401.037,30354.053,30314.207,29947.43,30787.479,30956.275,31039.277,3.89182029811063,1
0,50,2,91651.41,91444.31,91511.17,91433.97,91372.664,92807.79,92795.91,93547.29,56235.707,56187.926,56159.688,56116.46,55964.695,56911.426,56794.457,57187.387,30503.703,30492.629,30443.469,30411.904,30242.383,30945.201,30767.402,30937.44,3.89182029811063,0
1,50,3,92122.31,92072.5,91930.35,91942.805,91760.61,93119.87,91830.54,93327.35,56456.93,56388.41,56362.71,56303.156,56126.098,56967.098,56001.098,56911.156,30612.059,30571.8,30565.281,30505.047,30348.256,30920.57,30417.803,30739.562,3.89182029811063,0
0,50,4,92669.85,92489.38,92620.805,92426.35,91677.27,93529.85,90912.87,92623.87,56530.54,56390.414,56507.785,56379.977,55943.684,57297.53,55447.03,56498.953,30614.129,30510.637,30600.986,30478.45,30124.402,31068.771,30000.004,30424.014,3.89182029811063,1
0,50,5,91795.67,91625.164,91983.99,91824.984,91429.945,93376.78,89178.49,92605.09,55885.867,55717.91,56067.88,55875.43,55504.848,57119.4,54341.844,56396.17,29957.78,29820.443,30061.996,29917.934,29718.193,30884.658,29179.41,30273.328,3.89182029811063,0
0,50,6,90665.54,89970.1,90936.05,90270.12,89273.13,93192.67,89584.65,92686.71,55008.062,54658.625,55155.547,54773.32,54344.387,56925.074,54360.047,56449.836,29411.234,29288.182,29456.771,29277.314,29016.824,30685.643,29051.39,30269.705,3.89182029811063,0
0,50,7,91551.02,91277.445,91457.53,91134.52,90232.375,93132.516,89783.51,92901.85,55643.098,55418.926,55643.633,55426.42,54921.07,57050.88,54315.883,56614.85,29927.041,29836.383,29935.734,29823.756,29563.781,30787.064,29023.654,30402.28,3.89182029811063,0
0,50,8,92053.34,91742.02,92211.98,91878.43,91199.86,93315.86,88209.87,93078.875,55806.504,55537.906,55942.746,55696.227,55249.76,57196.22,53502.184,56546.465,29972.682,29815.89,30021.012,29888.232,29679.072,30960.623,28351.883,30439.64,3.89182029811063,0
0,50,9,91997.79,91588.766,92023.266,91666.734,90656.34,93638.29,90459.4,93526.79,56030.273,55731.023,56090.098,55784.023,55391.36,57356.82,54916.387,57078.047,30210.818,30149.033,30271.154,30154.207,30006.627,31167.918,29489.578,30868.307,3.89182029811063,0
0,50,10,93386.164,93115.66,93334.63,93061.055,91963.11,94124.71,92079.59,94355.18,57081.527,56859.766,57076.04,56851.734,56189,57828.58,55937.26,57529.996,30960.83,30832.291,30966.832,30839.535,30497.492,31612.523,30012.01,31248.021,3.89182029811063,0
0,50,11,94089.84,93913.97,94086.97,93892.32,92881.93,94557.3,93248.42,94618.41,57570.547,57418.65,57553.418,57414.098,56622.348,58140.54,56959.605,57898.57,31375.938,31276.896,31359.69,31244.191,30794.932,31906.13,30900.39,31570.193,3.89182029811063,0
0,50,12,94280.66,94148.08,94224.14,94087.16,93344.59,94459.2,92950.13,94169.54,57834.734,57746.94,57805.69,57711.875,57133.99,58012.195,56764.88,57894.42,31484.916,31408.953,31463.906,31395.395,31032.137,31760.414,30830.945,31593.688,3.89182029811063,0
0,50,13,94136.2,93977.58,94165.13,94000.56,93481.19,94469.555,92168.1,94073.17,57823.895,57711.875,57815.33,57695.15,57194.883,58086.605,56300.08,57649.375,31633.22,31521.967,31623.7,31518.758,31171.23,31734.023,30507.945,31439.275,3.89182029811063,0
0,50,14,94363.99,94250,94384.49,94278.93,93823.35,94618.41,92063.5,93723.34,57939.523,57834.062,57971.51,57870.2,57530.53,58186.043,56119.54,57318.81,31679.69,31606.727,31718.5,31635.705,31455.215,31761.656,30502.15,31249.988,3.89182029811063,0
0,50,15,93958.99,93833.51,94054.016,93942.516,93622,94375.1,92272.516,92948.6,57609.76,57443.945,57694.477,57542.71,57298.734,57970.977,56328.05,56900.72,31409.988,31287.246,31464.527,31367.762,31141.01,31563.26,30477.727,30961.037,3.89182029811063,0
0,50,16,94049.61,93933.51,94064.36,93956.12,93443.45,94320.88,93046.875,92984.42,57608.42,57481.15,57645.63,57533.746,57174.137,57827.508,56876.895,56757.918,31449.936,31364.14,31490.195,31387.943,31125.176,31469.91,30827.945,30805.693,3.89182029811063,0
0,50,17,94226.82,94149.805,94220.88,94128.734,93632.734,94535.266,94111.3,93687.91,57740.383,57654.863,57747.34,57657.273,57285.086,57986.367,57338.887,57284.55,31504.787,31445.28,31523.002,31451.281,31245.02,31573.506,30971.074,31147.53,3.89182029811063,0
1,50,18,94364.56,94263.414,94364.56,94310.92,94175.09,94659.41,94020.484,93927.57,57839.82,57770.895,57844.37,57792.31,57563.855,58014.336,57438.86,57527.055,31640.775,31559.018,31631.979,31558.293,31313.223,31647.71,31132.523,31338.992,3.89182029811063,0
0,50,19,94050.95,93888.875,94054.016,93899.984,93341.914,94315.91,93973.36,94320.5,57588.348,57444.344,57565.195,57410.887,56989.18,57807.832,57334.336,57785.35,31419.406,31333.402,31413.402,31300.389,30941.477,31565.434,31184.684,31545.148,3.89182029811063,1
0,50,20,93380.23,92982.7,93253.21,92856.64,91327.64,94125.664,94055.164,94334.68,56993.195,56789.637,56904.2,56714.69,56030.406,57659.95,57526.383,57841.69,30950.895,30836.639,30920.88,30794.621,30357.88,31395.395,31391.36,31470.635,3.89182029811063,0
0,50,21,93208.766,93010.48,92961.05,92747.44,91656.586,93665.3,93889.445,94345.02,56800.613,56687.523,56654.867,56526.12,55903.535,57366.055,57543.516,57844.37,30740.184,30717.207,30662.46,30637.414,30292.682,31155.707,31359.482,31449.936,3.89182029811063,0
0,50,22,93327.93,93200.52,93139.984,93011.24,91883.22,93782.734,93288.46,94085.82,57008.586,56924.676,56862.44,56748.684,55858.836,57383.586,57176.95,57668.65,30831.152,30750.844,30735.94,30650.662,30225.928,31064.115,31094.852,31364.14,3.89182029811063,0
0,50,23,92811.05,92671.19,92587.28,92396.27,91657.92,93541.73,92531.72,93922.59,56619.805,56523.58,56437.793,56310.785,55951.312,57216.562,56545.527,57474.055,30575.629,30505.254,30456.51,30403.21,30159.486,31038.139,30609.99,31166.469,3.89182029811063,0
0,50,24,92898.21,92701.08,92911.43,92705.29,92493.59,93894.81,91307.72,93162.78,56707.465,56590.227,56689.26,56589.29,56329.92,57370.47,55632.793,57000.29,30563.936,30455.682,30522.021,30420.701,30272.707,31067.945,29923.73,30829.498,3.89182029811063,0
0,50,25,92085.336,91862.336,92094.15,91875.555,91839.54,93961.67,90346.555,93274.09,56299.277,56189.535,56317.344,56210.812,56047.54,57370.336,54999.094,56816.27,30439.33,30378.787,30463.03,30386.342,30196.123,31076.121,29562.852,30665.564,3.89182029811063,0
0,50,26,92415.05,92117.14,92413.32,92113.12,91539.52,94003.25,91505.234,93238.84,56301.418,56112.445,56300.75,56109.234,55863.383,57224.19,55591.168,56797.4,30474.104,30421.322,30489.834,30394.621,30180.08,30938.578,29841.867,30643.832,3.89182029811063,0
0,50,27,92944.766,92783.266,92785.18,92625.21,92174.04,93590.586,92181.7,93578.7,56700.773,56621.543,56663.836,56600.8,56261.805,57268.49,55788.973,57004.305,30675.604,30638.346,30660.08,30564.557,30339.355,31058.32,29816.615,30753.12,3.89182029811063,0
0,50,28,93485.98,93386.164,93512.99,93413.945,93150.72,94048.266,91656.2,93285.78,56984.23,56919.453,57013.94,56954.92,56751.9,57548.2,55655.008,56890.414,30838.088,30781.477,30821.115,30760.674,30581.219,31257.75,29800.678,30797.725,3.89182029811063,0
0,50,29,93455.13,93421.8,93415.29,93385.59,93147.266,94035.24,92525.78,94251.53,57120.473,57080.723,57112.44,57084.203,56961.21,57668.65,56132.387,57378.367,31115.654,31070.635,31106.443,31063.908,30899.873,31380.906,30128.438,30966.625,3.89182029811063,0
1,50,30,94002.67,93902.664,93925.85,93829.67,93416.82,94380.27,93132.32,94627.22,57494.8,57444.344,57466.562,57415.84,57197.29,57798.598,56739.316,57877.293,31369.625,31327.918,31342.406,31288.074,31121.139,31507.79,30697.13,31343.545,3.89182029811063,0
1,50,31,94175.48,94082.56,94096.55,94007.08,93544.984,94467.63,93071.59,94806.16,57627.293,57559.04,57584.066,57510.86,57251.492,57836.742,56743.734,58074.83,31445.59,31398.604,31418.785,31363.416,31177.44,31530.557,30799.07,31564.191,3.89182029811063,1
0,50,32,94009.19,93880.63,93894.62,93766.266,93395.17,94656.15,92723.68,94926.664,57556.363,57412.36,57540.836,57408.08,57093.57,58048.73,56366.06,58076.03,31379.457,31266.34,31375.523,31265.719,31040.52,31650.09,30524.4,31560.984,3.89182029811063,1
1,50,33,94283.72,94128.54,94295.59,94125.09,93662.62,94765.16,92532.1,94444.07,57523.977,57419.72,57536.824,57434.977,57055.965,58016.08,56216.566,58004.3,31161.502,31088.746,31179.717,31091.23,30840.467,31580.957,30248.18,31510.168,3.89182029811063,0
0,50,34,93488.85,93330.8,93553.414,93380.42,92876.375,94491.39,92081.31,94261.875,57092.23,56937.523,57124.754,56958.266,56646.84,57815.594,55957.6,57921.055,30922.848,30836.121,30946.857,30845.643,30623.133,31398.086,30037.365,31348.617,3.89182029811063,1
0,50,35,93109.52,93000.9,92876.375,92907.02,92816.41,94317.44,91711.95,94342.914,56857.758,56674.676,56855.215,56700.504,56386.938,57895.492,55898.715,57640.008,30731.387,30645.902,30754.672,30653.146,30409.11,31319.639,30044.402,31256.197,3.89182029811063,0
0,50,36,93025.23,92811.81,93009.91,92767.75,92264.85,94404.23,91921.73,94371.84,56686.99,56563.996,56658.75,56565.734,56256.984,57748.277,55969.246,57536.29,30631.205,30558.242,30661.736,30554.932,30286.16,31354.412,30101.426,31081.502,3.89182029811063,0
0,50,37,93190.375,92853.38,93203.4,92815.45,91305.414,94602.32,92615.44,93917.42,56741.992,56544.723,56747.21,56507.387,55685.387,57994.13,56302.89,57393.223,30602.123,30479.07,30592.914,30426.91,30040.883,31488.125,30430.43,30959.691,3.89182029811063,0
0,50,38,93229.836,92997.26,93224.28,92975.805,91616.16,94729.72,92892.27,94069.73,56888.137,56612.176,56884.125,56634.125,55842.64,58125.684,56569.215,57402.723,30823.805,30679.848,30811.18,30632.758,30195.088,31613.246,30695.371,31130.66,3.89182029811063,0
0,50,39,93213.36,92970.82,93233.86,92967.375,92103.73,94753.28,93282.33,94467.25,56893.895,56743.332,56885.594,56734.9,56111.11,58176.676,56837.414,57838.348,30901.113,30779.406,30873.379,30695.889,30345.463,31606.934,30838.398,31300.389,3.89182029811063,0
