Ix,t,l,g.300.41N.1E,g.300.42N.1E,g.300.41N.2E,g.300.42N.2E,g.300.45N.5E,g.300.35N.5E,g.300.45N.10W,g.300.35N.10W,g.500.41N.1E,g.500.42N.1E,g.500.41N.2E,g.500.42N.2E,g.500.45N.5E,g.500.35N.5E,g.500.45N.10W,g.500.35N.10W,g.700.41N.1E,g.700.42N.1E,g.700.41N.2E,g.700.42N.2E,g.700.45N.5E,g.700.35N.5E,g.700.45N.10W,g.700.35N.10W,trend,Ix.lag1
0,48,23,93807.45,93582.34,93860.71,93630.43,92705.484,94915.55,92115.414,93912.055,57281.87,57082.062,57329.785,57131.848,56453.85,58216.29,56118.87,57299.137,30932.783,30803.004,30953.793,30823.494,30385.307,31718.293,30337.805,30900.08,3.85014760171006,0
0,48,24,93608.59,93308.58,93708.59,93459.54,92811.62,95125.14,91919.05,94355.56,57211.477,56988.246,57310.78,57097.453,56699.703,58338.477,55767.293,57534.547,30901.734,30808.695,30976.975,30863.236,30716.277,31883.777,29829.965,31107.271,3.85014760171006,0
1,48,25,93534.07,93033.66,93613.57,93171.984,92208.14,95161.16,91893.57,93587.13,56916.375,56536.695,56990.387,56627.97,56043.39,58202.37,55738.92,56911.156,30648.902,30440.365,30720.623,30516.95,30157.416,31793.428,30199.848,30931.127,3.85014760171006,0
0,48,26,92469.07,92061.2,92440.15,92022.12,90784.125,94452.12,92079.21,94016.66,56301.418,56032.684,56290.31,55995.61,55230.09,57646.566,56185.387,57347.184,30332.525,30212.06,30309.55,30189.809,29765.076,31204.348,30412.318,30884.762,3.85014760171006,1
0,48,27,92352.21,92028.63,92369.64,92029.586,90480.086,94278.55,91935.71,93156.08,56233.7,56026.793,56222.188,55984.234,55133.73,57485.7,56112.445,56890.547,30313.068,30214.543,30291.543,30180.287,29720.781,31004.814,30218.27,30537.545,3.85014760171006,0
0,48,28,92603.56,92479.99,92613.91,92481.52,91932.08,94554.42,92200.48,93864.92,56725.266,56591.03,56729.95,56591.566,56119.273,57717.23,56234.77,57203.312,30715.035,30653.25,30719.795,30630.998,30285.54,31229.29,30326.213,30888.281,3.85014760171006,0
0,48,29,93321.8,93093.24,93296.695,93066.23,92307.19,94553.27,92887.29,94358.24,57203.848,57070.285,57188.86,57044.32,56493.332,57990.78,56610.836,57748.145,31072.705,31012.473,31089.781,31016.508,30666.29,31523.002,30635.035,31230.945,3.85014760171006,0
0,48,30,93941.555,93894.05,93884.47,93844.43,93386.55,94428.94,91982.46,94601.55,57354.945,57243.195,57359.9,57257.516,56905.27,58051.406,55751.77,57821.484,31161.812,31069.082,31180.027,31075.086,30866.857,31536.87,29900.03,31273.273,3.85014760171006,0
0,48,31,93107.99,92847.63,93250.53,93023.125,92745.14,94286.016,91887.625,95041.99,56741.727,56573.766,56830.59,56678.824,56491.324,57865.516,55682.58,57808.234,30733.766,30628.514,30792.55,30679.227,30543.03,31370.246,29800.988,31160.053,3.85014760171006,0
0,48,32,93592.305,93313.37,93504.76,93222.75,91888.78,94525.305,93122.74,95089.31,56943.008,56777.19,56897.508,56735.434,55822.97,57680.69,56392.023,58010.992,30593.947,30511.465,30587.945,30524.4,30135.477,31121.139,30284.402,31256.922,3.85014760171006,0
0,48,33,94389.85,94143.29,94344.45,94088.305,92703.95,94919.95,93446.9,94884.32,57334.87,57125.69,57315.867,57108.695,56134.93,57967.36,56461.48,58041.906,30753.326,30613.818,30751.05,30606.574,30183.29,31323.262,30137.234,31393.531,3.85014760171006,0
0,48,34,94461.125,94137.734,94497.91,94049.8,91200.24,95162.5,93933.89,94885.47,57334.87,57019.695,57200.637,56932.168,54988.656,58171.855,56953.18,58161.418,30809.006,30570.766,30643.314,30504.324,29850.043,31488.54,30773.508,31530.35,3.85014760171006,0
0,48,35,94511.31,94364.56,94461.125,94290.04,92731.34,94839.49,94294.64,94762.09,57567.07,57427.348,57520.363,57366.855,56284.02,58066.26,57483.29,58079.51,31099.303,31053.559,31039.07,30992.809,30398.762,31548.771,31293.559,31444.762,3.85014760171006,0
0,48,36,94500.97,94388.13,94532.39,94414.76,93828.52,94864.4,93393.06,94441.01,57696.35,57602.133,57700.766,57611.637,57053.555,58058.367,56873.28,57780.13,31265.926,31251.748,31270.168,31248.229,30824.426,31544.217,30818.734,31186.236,3.85014760171006,0
0,48,37,93797.68,93679.09,93803.62,93698.06,93393.06,94688.914,92462.945,94451.55,57432.566,57313.324,57443.81,57320.953,57051.547,58086.473,56342.773,57769.56,31241.088,31195.137,31250.402,31198.139,30987.324,31601.863,30543.133,31232.395,3.85014760171006,0
0,48,38,93858.8,93669.32,93917.61,93796.15,93380.805,94861.91,91187.41,94521.086,57523.04,57389.07,57496.81,57394.293,56994.535,58133.312,55959.074,57927.48,31226.184,31163.986,31225.977,31177.44,30997.982,31650.193,30562.693,31420.75,3.85014760171006,0
0,48,39,93564.15,93113.55,93538.664,93134.05,91499.1,94959.04,92953.195,94591.2,56973.12,56589.824,56978.074,56633.855,55619.543,58141.88,56654.332,57794.85,30830.637,30661.943,30841.191,30676.121,30242.9,31509.65,30844.4,31411.125,3.85014760171006,0
0,48,40,93085.38,92643.8,93044.39,92541.875,90425.3,94649.445,93434.83,94937.97,56745.742,56485.035,56688.727,56402.06,55084.48,57917.04,57123.016,58065.46,30714.932,30598.191,30637.725,30524.193,29953.742,31394.67,31074.672,31476.947,3.85014760171006,0
0,48,41,93194.97,92752.805,93038.836,92502.41,91289.32,94583.92,93755.914,94449.44,56747.48,56487.98,56623.953,56366.19,55680.973,57710,57211.477,57901.65,30757.467,30694.646,30675.914,30650.87,30183.186,31182.406,31117.932,31497.129,3.85014760171006,0
0,48,42,93936.195,93866.84,93946.34,93849.79,93042.28,94696.19,93541.73,94360.16,57351.062,57278.793,57340.355,57246.273,56731.82,57838.883,57036.56,57687.52,31063.184,31014.129,31046.107,31000.363,30722.9,31330.092,30915.604,31414.852,3.85014760171006,0
0,48,43,93943.86,93912.82,93919.91,93902.28,93715.875,94461.125,92617.93,94437.37,57424.27,57404.062,57415.035,57404.33,57258.99,57764.74,56184.582,57783.344,31201.346,31148.15,31181.373,31136.871,31083.365,31471.152,30116.33,31238.396,3.85014760171006,0
0,48,44,94350.39,94315.33,94402.305,94370.89,94268.97,94708.836,91932.46,94311.305,57681.363,57606.414,57713.08,57655.8,57608.56,57940.06,55729.55,57635.324,31362.898,31337.336,31371.385,31339.613,31338.578,31532.834,29898.062,31142.148,3.85014760171006,0
0,48,45,94077.195,93980.26,94129.69,94033.71,93995.77,94830.11,90534.12,94223.18,57497.344,57391.75,57575.367,57488.11,57512.062,58078.04,54917.992,57475.26,31229.082,31167.814,31284.555,31234.05,31246.055,31641.086,29474.055,31041.555,3.85014760171006,0
0,48,46,94272.414,93999.8,94448.29,94226.82,93967.805,95042.375,89620.47,94740.83,57414.5,57181.766,57539.766,57343.434,57313.727,58220.035,54713.496,57696.484,31031.62,30917.88,31114.102,30996.432,31081.916,31745.613,29512.45,31149.91,3.85014760171006,0
0,48,47,94574.34,94350.195,94664.77,94483.73,94137.164,95249.28,90895.82,94791.79,57669.184,57463.215,57754.97,57589.688,57332.996,58292.44,55463.492,57931.496,31187.996,31132.213,31254.748,31187.996,31159.535,31795.498,30069.033,31376.455,3.85014760171006,0
0,48,48,94378.94,94172.414,94452.5,94272.99,94073.94,95113.45,91519.414,94561.51,57562.52,57421.727,57625.688,57494.934,57355.21,58142.95,55817.21,57923.195,31183.13,31137.7,31244.916,31185.926,31168.85,31661.164,30312.654,31444.451,3.85014760171006,0
0,48,49,93838.3,93598.44,93984.47,93773.92,93596.33,95087.4,89958.414,94094.44,57200.637,57055.965,57294.453,57163.7,57074.7,58112.168,55230.625,57587.945,31010.299,30939.303,31065.771,30994.258,30972.73,31602.07,30168.49,31257.543,3.85014760171006,0
0,48,50,93425.25,93136.73,93600.734,93343.25,93025.805,95099.27,91051.766,93901.33,57009.656,56818.41,57102,56912.496,56747.21,58132.91,55635.734,57381.98,30813.973,30729.73,30867.168,30781.166,30770.92,31598.447,30251.387,30998.707,3.85014760171006,0
0,48,51,93087.11,92619.66,93335.98,92929.63,92566.586,95185.484,90972.07,94281.99,56645.77,56405.805,56801.01,56565.47,56396.305,58158.473,55656.48,57448.76,30635.76,30573.768,30680.676,30593.74,30540.752,31642.225,30216.51,30985.46,3.85014760171006,0
0,48,52,93106.46,92857.59,93202.06,92916.03,92203.93,95197.94,91694.516,94814.016,56865.52,56612.043,56956.793,56700.24,56283.215,58127.29,55433.246,57658.21,30711.412,30615.578,30777.338,30656.146,30412.111,31579.404,29422.824,30987.117,3.85014760171006,0
0,48,53,93751.32,93187.88,93948.836,93488.85,92713.336,95183.766,90986.24,94941.22,56701.844,56277.33,56836.08,56400.855,55962.82,58086.605,55171.74,57714.016,30316.277,30081.246,30346.496,30091.8,29769.008,31440.31,29304.844,30965.28,3.85014760171006,0
1,48,54,94534.69,94242.72,94538.33,94208.234,92116.18,95365.19,93404.75,94900.23,57309.844,57088.617,57301.547,57041.375,55987.582,58178.15,56794.055,57868.594,30710.48,30608.023,30679.537,30570.973,30140.547,31518.55,30575.01,31166.469,3.85014760171006,0
0,48,55,94272.61,94009.19,94232.76,93957.65,93464.71,95512.13,93450.73,95234.15,57359.363,57212.816,57361.1,57210.137,57045.523,58200.633,56747.08,58066.797,31017.336,30955.758,31025.822,30940.441,30679.434,31623.7,30561.865,31459.25,3.85014760171006,1
0,48,56,94782.98,94605,94780.484,94630.09,93929.484,95332.43,93372.945,95377.06,57728.07,57592.9,57716.293,57595.31,57172.53,58095.84,56606.824,58169.85,31210.764,31146.186,31205.28,31140.182,30920.674,31560.777,30422.875,31527.244,3.85014760171006,0
0,48,57,94732.59,94601.55,94745.43,94631.055,94241,95428.02,93822.586,95592.016,57948.355,57822.02,57949.83,57823.758,57385.86,58212.543,57148.04,58392.547,31456.455,31386.08,31458.422,31388.254,31097.129,31645.848,30848.332,31773.453,3.85014760171006,0
0,48,58,94798.305,94624.35,94754.625,94602.89,94043.86,95497.95,94122.79,95645.47,58026.113,57912.09,58010.188,57898.84,57395.094,58161.152,57556.094,58521.695,31583.13,31518.55,31563.984,31489.264,31085.64,31600.518,31420.336,31910.479,3.85014760171006,0
0,48,59,94423.57,94212.07,94394.45,94187.93,93618.94,95171.5,94176.055,95558.49,57790.035,57652.05,57759.79,57627.562,57101.066,58034.547,57571.086,58368.324,31476.43,31407.607,31438.137,31361.139,30924.607,31566.365,31433.895,31843.104,3.85014760171006,0
0,48,60,94181.8,94067.234,94149.805,94043.86,93248.23,94784.89,93908.22,95273.805,57441.535,57350.527,57389.61,57291.375,56639.88,57702.105,57284.55,58131.305,31109.031,31036.793,31068.46,31004.297,30388.516,31345.512,31090.713,31711.979,3.85014760171006,0
0,48,61,94255.555,94098.08,94215.13,94066.086,93417.586,94839.49,92610.65,94813.055,57415.305,57315.465,57392.016,57302.484,56914.77,57748.812,56323.766,57876.758,30982.977,30912.498,30955.758,30886.004,30529.266,31289.521,30293.82,31547.736,3.85014760171006,0
0,48,62,94082.56,93913.586,94154.016,93989.45,93728.52,94988.92,91652.945,94336.98,57496.004,57397.504,57525.984,57454.383,57198.63,57838.883,55911.965,57555.96,31253.61,31155.396,31268.514,31194.516,30974.904,31432.238,30191.672,31187.79,3.85014760171006,0
0,48,63,93646.72,93398.234,93669.13,93375.25,92283.625,95053.1,94123.75,94239.27,57379.973,57178.02,57424.938,57206.39,56598.926,57895.76,57174.94,57502.16,31189.445,31022.201,31225.77,31066.496,30716.277,31479.535,30940.959,31063.701,3.85014760171006,0
0,48,64,94762.86,94619.37,94732.4,94595.42,93923.36,95094.87,94749.45,94678.945,57879.3,57811.582,57850.793,57774.777,57127.965,58226.46,57775.58,57936.58,31406.676,31307.736,31377.18,31267.996,30808.178,31783.182,31390.428,31427.686,3.85014760171006,0
0,48,65,95058.086,95069.58,95081.46,95096.98,95055.59,95101.58,94356.516,94664.58,58114.44,58062.918,58086.34,58030.664,57832.19,58190.594,57586.61,58117.656,31607.037,31536.248,31561.5,31486.986,31331.23,31718.809,31137.803,31714.98,3.85014760171006,0
0,48,66,94499.25,94416.29,94538.33,94449.82,94293.875,94809.8,93148.23,94230.266,57803.684,57732.62,57752.96,57711.875,57516.21,57780.664,56683.64,57602.938,31418.889,31354.62,31376.145,31333.092,31073.12,31225.875,30418.838,31092.887,3.85014760171006,0
0,48,67,93435.98,93368.35,93485.41,93441.53,93460.88,94370.51,92468.5,94505.95,56860.703,56804.76,56970.71,56894.562,56882.516,57535.754,56252.97,57591.56,30732.318,30675.81,30798.863,30710.584,30672.602,31061.838,30269.809,30951.309,3.85014760171006,0
0,48,68,93065.84,92875.23,93161.25,92956.836,92781.16,94368.2,92626.74,94157.27,56668.652,56529.6,56703.184,56562.12,56387.605,57722.18,56440.47,57304.89,30550.48,30470.688,30555.139,30491.697,30362.953,31212.938,30478.45,30695.164,3.85014760171006,0
0,48,69,92901.664,92472.71,92835.76,92335.734,90438.71,94436.22,93274.664,94508.83,56509.527,56224.73,56455.727,56154.47,55170.266,57841.023,56731.82,57593.3,30490.766,30297.545,30450.818,30281.607,29857.08,31293.766,30691.023,31006.78,3.85014760171006,0
0,48,70,93198.42,92778.86,93059.91,92595.9,91282.43,94627.414,93590.97,94404.99,56723.12,56510.195,56637.605,56414.105,55575.645,57816.4,56998.684,57558.37,30595.81,30476.795,30549.031,30447.816,29963.264,31287.04,30826.29,31185.098,3.85014760171006,0
0,48,71,93269.49,93072.55,93129.64,92934.61,92102.58,94392.16,93134.625,94253.64,56739.05,56663.3,56659.82,56571.758,55952.383,57250.02,56765.01,57327.11,30527.506,30485.799,30480.727,30429.498,30019.771,30906.807,30674.775,31013.3,3.85014760171006,0
0,48,72,93370.08,93219.49,93359.54,93235.97,92771.58,94236.98,91539.52,93912.44,56792.45,56714.42,56788.434,56717.637,56433.91,57272.37,55939.133,57233.156,30593.016,30492.732,30568.695,30467.998,30256.77,30943.03,30302.719,30941.994,3.85014760171006,0
0,48,73,92639.77,92584.59,92786.71,92680.766,92429.23,94087.16,92912.77,94017.234,56540.574,56480.754,56624.49,56541.78,56295.797,57352.27,56454.254,57207.594,30562.693,30552.758,30619.512,30581.012,30350.74,31088.436,30372.682,30784.271,3.85014760171006,0
0,48,74,93455.9,93267.01,93431.38,93244.97,92689.39,94435.45,92479.42,94337.94,56877.97,56754.17,56860.703,56760.195,56473.926,57540.438,56245.207,57341.965,30662.564,30612.576,30611.023,30605.021,30489.834,31186.03,30263.29,30785.824,3.85014760171006,0
0,48,75,94308.24,94235.25,94208.81,94134.67,93522.19,94491.77,93863.77,95376.68,57246.273,57146.03,57218.703,57142.285,56770.766,57798.734,56453.72,57938.05,30977.803,30902.045,30991.773,30910.324,30713.793,31384.84,29943.29,31184.787,3.85014760171006,0
0,48,76,94866.51,94662.86,94939.5,94751.37,94409.4,95327.445,91205.984,94715.92,57517.15,57356.418,57562.25,57432.434,57180.695,57850.66,55236.246,57712.945,30904.322,30816.871,30930.402,30824.633,30706.86,31327.4,29679.072,31147.84,3.85014760171006,0
0,48,77,93625.26,93283.29,93743.84,93418.35,92794.375,95208.86,92147.8,94758.836,56967.902,56749.754,56997.88,56813.727,56398.715,57807.434,56254.176,57698.895,30721.865,30622.305,30755.81,30669.291,30446.367,31199.38,30460.855,31068.875,3.85014760171006,0
0,48,78,93305.125,93085.195,93240.18,92972.164,92312.17,94964.21,93623.15,94645.04,57198.496,57015.547,57180.293,56997.48,56499.223,57976.996,56931.5,57743.727,30982.562,30877.828,30971.799,30870.273,30528.748,31500.025,30854.025,31082.33,3.85014760171006,0
0,48,79,93942.7,93648.25,93876.805,93605.72,92726.75,94849.836,92952.81,94792.17,57176.277,56966.027,57163.566,56952.11,56504.844,58114.58,56776.79,57888.133,30876.068,30770.506,30860.545,30751.05,30449.99,31578.783,30608.748,31243.57,3.85014760171006,0
0,48,80,92445.32,92020.77,92648.77,92301.82,91616.734,94661.9,93528.89,94852.33,56537.9,56289.906,56545.395,56307.305,55909.29,57943.81,56934.043,57886.395,30565.385,30457.13,30540.959,30444.71,30220.96,31450.143,30809.627,31234.154,3.85014760171006,0
0,48,81,92862.195,92551.26,92650.69,92252.78,90387.75,93987.73,93862.625,95253.12,56343.707,56108.7,56275.453,55989.723,54983.438,57440.465,57072.96,58025.71,30209.576,30089.836,30158.555,30056.098,29503.031,31031.309,30737.078,31204.348,3.85014760171006,0
0,48,82,91671.72,90964.21,91811.57,91007.125,89647.1,94133.71,92439.19,94934.71,55332.473,55122.758,55354.82,55091.574,54447.305,57313.324,56227.81,57642.816,29629.604,29561.816,29581.273,29536.564,29127.354,30754.775,30528.334,30866.547,3.85014760171006,0
0,48,83,90779.15,90412.66,90945.055,90572.05,91220.164,94339.664,92469.07,94146.164,55477.01,55323.773,55432.445,55306.777,55393.766,57387.066,56601.74,57314.797,29991.518,29968.025,29974.752,29948.258,29815.58,30874.516,30681.812,30628.309,3.85014760171006,0
0,48,84,92039.164,91875.17,92090.7,91884.18,91436.65,94237.74,93755.15,93193.24,56261.668,56116.33,56309.18,56142.83,55842.37,57615.918,57258.184,56754.574,30482.28,30416.562,30470.584,30410.766,30180.805,31153.533,31017.336,30474.518,3.85014760171006,0
0,48,85,93072.55,92872.54,93302.445,93094.58,93000.516,94823.016,94268.01,92863.54,56848.258,56718.84,56949.566,56844.242,56902.992,57957.324,57478.473,56660.49,30908.049,30919.742,30968.281,30945.512,31068.979,31473.738,31233.016,30501.736,3.85014760171006,0
1,48,86,94592.93,94504.99,94750.02,94653.47,94496.56,95416.53,93969.914,92687.48,58001.49,57936.715,58112.703,58061.98,58017.816,58407,57335.54,56415.977,31709.598,31706.08,31821.164,31806.158,31842.379,31792.393,31207.867,30426.082,3.85014760171006,0
0,48,87,95179.164,95136.06,95314.61,95260.586,95190.66,95534.164,93585.22,93817.22,58385.453,58339.28,58459.73,58423.996,58359.223,58485.426,57173.47,57219.24,31989.236,32001.24,32045.742,32045.432,31967.502,31830.686,31185.201,30821.219,3.85014760171006,1
1,48,88,94667.266,94572.625,94743.125,94636.23,94315.71,95272.27,93482.15,94424.72,58168.11,58078.176,58205.45,58127.96,57872.207,58279.19,57116.723,57558.1,31723.363,31680.828,31729.055,31689.832,31621.113,31792.082,31098.06,31002.123,3.85014760171006,0
0,48,89,94379.51,94234.484,94405.375,94250.96,93806.49,94961.914,92762.38,94500.016,57826.168,57734.895,57847.047,57769.56,57378.633,58106.414,56559.043,57687.383,31411.85,31363.105,31410.299,31366.107,31192.342,31721.604,30580.08,31125.28,3.85014760171006,1
0,48,90,93562.23,93278.305,93669.7,93461.84,93068.336,94892.75,92857.79,94521.28,57181.23,56900.184,57284.016,57017.42,56729.95,57985.43,56640.684,57723.92,30847.506,30655.318,30952.55,30758.812,30600.262,31601.76,30690.299,31167.09,3.85014760171006,0
0,48,91,92800.695,92459.69,92955.11,92605.09,92132.66,94687.19,93809.17,94362.266,56588.22,56409.285,56664.773,56457.2,56051.688,57948.223,57285.22,57688.188,30532.162,30499.77,30565.178,30512.5,30199.64,31558.604,31153.12,31193.066,3.85014760171006,0
0,48,92,92967.375,92871.39,92894.38,92731.34,92474.82,94333.72,94139.84,93531.38,56797.8,56731.285,56731.688,56658.75,56454.523,57780.266,57649.242,57364.047,30798.139,30808.592,30778.164,30773.611,30510.533,31445.486,31421.268,30993.844,3.85014760171006,0
0,49,1,90612.664,90733.55,90982.22,91088.55,91889.164,92348.19,90613.05,92929.63,55244.41,55249.094,55369.41,55396.58,56099.867,56468.84,55138.816,56521.84,29859.564,29870.639,29869.604,29865.152,30255.63,30416.148,29828.826,30467.584,3.87120101090789,0
0,49,2,91029.16,90881.64,91065.555,90917.086,90750.22,93006.07,90834.13,93169.68,55600.938,55508.863,55626.1,55554.633,55510.336,56618.6,55531.348,56867.395,30125.955,30075.035,30125.541,30086.213,30098.736,30493.768,30035.709,30726.729,3.87120101090789,0
0,49,3,91155.02,90950.42,91060.96,90861.72,90816.695,92748.78,91153.69,93199.76,55826.18,55710.95,55778.402,55643.633,55565.875,56681.637,55819.62,56959.203,30334.906,30295.889,30286.678,30266.188,30126.162,30723.418,30409.213,30850.713,3.87120101090789,0
0,49,4,91108.85,90961.914,91096.016,90948.695,90937.39,92580,91578.99,93523.72,55843.71,55750.164,55791.65,55719.65,55562.664,56695.953,55782.684,57155.668,30362.85,30309.033,30330.352,30281.607,30050.818,30854.336,30190.844,30932.576,3.87120101090789,0
0,49,5,91509.06,91194.11,91425.54,91156.37,91079.164,92689.97,91030.69,93841.94,55716.57,55577.92,55693.418,55578.055,55460.55,56512.07,55667.32,57230.348,30101.012,30009.318,30094.285,30024.531,29780.082,30574.803,30283.264,30966.314,3.87120101090789,0
0,49,6,91119.77,90867.84,91029.92,90827.04,90982.414,92826.945,91747.01,93447.28,55772.38,55666.117,55707.07,55596.523,55445.293,56650.05,56098.125,57058.105,30214.336,30172.111,30156.174,30122.85,29819.926,30653.146,30537.648,30750.12,3.87120101090789,0
0,49,7,91214.99,91057.516,91216.52,91038.55,90926.47,92561.03,92742.08,93209.15,55738.25,55637.074,55709.21,55610.31,55459.746,56599.06,56616.457,57017.02,30150.172,30127.92,30133.717,30116.64,29893.924,30643.936,30759.64,30754.672,3.87120101090789,0
0,49,8,90763.625,90530.09,90746.58,90621.09,91310.586,92487.66,92740.16,93026,55412.234,55411.836,55468.58,55466.57,55805.836,56383.992,56771.035,56909.55,30068.309,30063.756,30053.82,30080.832,30158.037,30443.057,30784.064,30705.514,3.87120101090789,0
0,49,9,91274.57,91311.93,91412.51,91389.52,91675.93,92780.586,92852.04,92680.96,55861.777,55893.63,55928.023,55967.105,56178.293,56671.598,56882.785,56600.53,30294.75,30390.998,30325.488,30421.736,30578.01,30688.748,30998.81,30425.566,3.87120101090789,0
0,49,10,91395.65,91402.55,91562.516,91508.11,91827.086,93236.16,92763.15,92548.01,56008.19,56049.945,56089.027,56116.195,56370.742,56981.285,56897.24,56391.754,30429.395,30502.875,30487.66,30543.65,30756.846,30904.84,31130.867,30506.91,3.87120101090789,0
0,49,11,91240.664,91333.77,91360.78,91387.22,91679.766,93246.125,92648.77,93387.125,55960.414,55997.35,55994.406,56016.355,56113.383,56968.973,57004.707,56962.95,30405.799,30446.574,30433.639,30463.133,30540.133,30897.389,31349.133,30806.107,3.87120101090789,0
0,49,12,91897.98,91845.87,91810.23,91759.66,91410.79,92692.836,92468.305,93493.64,56167.72,56121.414,56100.938,56068.95,55704.926,56609.5,56691.137,57085.676,30503.496,30502.564,30444.09,30447.299,30120.78,30603.572,31052.834,30845.021,3.87120101090789,0
0,49,13,91767.125,91493.164,91693.75,91450.63,90347.13,92976.19,91958.7,93762.625,55971.254,55779.473,55955.46,55746.28,55112.72,56765.547,56159.02,57155,30364.607,30222.307,30324.557,30201.297,29763.523,30705.824,30441.297,30854.336,3.87120101090789,0
0,49,14,92526.93,92244.54,92379.414,92094.53,90702.516,93435.02,92345.51,94365.91,56317.21,56162.766,56243.066,56066.945,55237.316,57043.516,56121.547,57616.05,30426.807,30305.1,30369.887,30254.906,29832.139,30972.316,30328.594,31214.076,3.87120101090789,0
0,49,15,92252.2,91865.59,92315.62,91951.62,90981.07,93843.086,91385.12,94321.08,56111.11,55823.637,56118.6,55847.86,55165.85,57273.844,55425.617,57499.35,30271.465,30064.791,30306.756,30089.525,29696.977,31060.285,29637.055,31104.994,3.87120101090789,0
0,49,16,91852.375,91414.81,92023.46,91612.33,90908.84,93937.914,90477.41,93728.91,55658.49,55437.934,55759.664,55533.22,55154.875,57285.22,55001.24,56897.906,29732.06,29646.887,29801.814,29671.104,29524.559,30972.834,29603.627,30543.34,3.87120101090789,0
0,49,17,91284.53,91125.91,91167.48,91098.89,90919,94163.984,92149.516,93882.36,55734.637,55626.234,55641.758,55562.395,55490.66,57601.195,56050.883,57059.98,30062.1,30020.082,30054.545,29978.89,29885.127,31102.822,30090.354,30571.387,3.87120101090789,0
0,49,18,93577.555,93360.11,93537.7,93325.055,92742.65,94488.71,92451.64,94246.17,57086.477,56970.98,57059.71,56953.312,56558.508,57914.23,56214.293,57492.793,30847.918,30781.166,30815.94,30751.36,30504.428,31381.941,30260.908,30956.379,3.87120101090789,0
0,49,19,94063.59,93894.62,94077.58,93914.164,93239.03,94699.06,92731.16,94256.7,57496.67,57357.355,57505.37,57378.902,56937.12,58060.91,56510.33,57609.094,31175.887,31113.377,31174.438,31103.441,30859.613,31567.71,30545.203,31171.955,3.87120101090789,0
0,49,20,94082.75,94017.805,94106.89,94039.266,93539.81,94738.72,93217.766,94362.84,57668.38,57600.93,57689.66,57632.38,57258.184,58044.85,56844.64,57729.14,31394.877,31367.555,31383.39,31371.385,31142.355,31602.07,30768.852,31264.58,3.87120101090789,0
0,49,21,94070.11,94045.01,94045.586,94040.03,93886.57,94799.07,92541.11,94438.516,57607.35,57600.125,57620.6,57624.348,57506.176,57938.855,56290.44,57696.617,31380.078,31388.564,31383.805,31407.297,31293.87,31580.854,30399.59,31174.645,3.87120101090789,0
0,49,22,94496.18,94375.1,94518.59,94409.78,94074.7,94972.26,92136.11,94190.23,57748.41,57670.387,57769.156,57703.844,57549.402,58001.086,56299.14,57368.062,31319.018,31298.525,31339.82,31324.088,31364.037,31668.512,30426.496,30961.244,3.87120101090789,0
0,49,23,94420.125,94271.08,94521.47,94384.49,94117.05,95036.055,92666.98,93698.63,57890.14,57774.11,57928.816,57823.895,57517.55,58027.586,56441.67,56978.074,31385.977,31326.262,31439.69,31381.01,31322.742,31636.223,30481.451,30842.434,3.87120101090789,0
0,49,24,93598.055,93253.98,93732.93,93552.08,93773.54,94732.98,92962.01,94599.445,57083.133,57013.406,57325.902,57258.316,57536.688,57951.57,56543.387,57820.816,30798.76,30879.484,30950.48,30997.777,31204.244,31520.725,30472.24,31163.262,3.87120101090789,0
0,49,25,94214.17,94113.21,94264.56,94163.6,93933.7,94630.09,92584.59,94589.67,57542.445,57462.68,57504.438,57432.703,57350.527,57968.434,56511.938,57761.258,31061.217,31077.258,30984.53,31009.988,31129.936,31452.006,30688.438,31199.277,3.87120101090789,0
0,49,26,94156.32,93990.41,94126.81,93980.445,93568.94,94608.445,93019.87,95078.97,57778.523,57668.516,57774.242,57684.707,57441.535,58006.17,56936.184,58105.207,31438.447,31393.945,31415.162,31375.73,31202.484,31445.691,31030.688,31547.219,3.87120101090789,0
0,49,27,94033.516,94096.35,93986.96,94029.49,93842.89,94316.48,94098.46,95460.41,57516.75,57522.504,57383.184,57432.703,57278.527,57726.195,57683.504,58389.2,31193.273,31203.209,31174.23,31191.203,31087.504,31330.195,31411.953,31867.941,3.87120101090789,0
0,49,28,94386.41,94353.836,94390.81,94379.89,94208.43,93881.4,93849.79,95140.47,57737.438,57736.234,57718.97,57730.746,57577.242,57341.16,57469.24,58162.223,31331.54,31314.36,31290.04,31290.35,31276.379,31183.855,31267.582,31741.371,3.87120101090789,0
0,49,29,94274.33,94145.4,94269.92,94175.28,93790.4,94039.45,93148.414,94436.41,57638.133,57559.707,57638,57575.234,57387.2,57534.68,57068.945,57965.49,31303.598,31299.664,31293.87,31294.904,31198.863,31334.645,31055.836,31648.848,3.87120101090789,0
0,49,30,93490.195,93416.24,93593.65,93532.73,93379.27,94104.21,93498.24,94255.17,57363.375,57312.52,57368.598,57318.008,57225.53,57606.28,57039.637,57774.508,31308.771,31270.996,31297.283,31257.025,31117,31372.834,30904.322,31592.756,3.87120101090789,0
0,49,31,93152.82,93114.89,93115.27,93079.26,93103.4,93753.81,91718.27,94345.79,57099.19,57045.66,57072.96,57027.457,57013.406,57424.137,55613.652,57758.45,31114.102,31076.432,31114.93,31074.361,30963.623,31252.887,29986.135,31500.854,3.87120101090789,0
