Ix,t,l,g.300.42N.9W,g.300.43N.9W,g.300.42N.8W,g.300.43N.8W,g.300.45N.5E,g.300.35N.5E,g.300.45N.10W,g.300.35N.10W,g.500.42N.9W,g.500.43N.9W,g.500.42N.8W,g.500.43N.8W,g.500.45N.5E,g.500.35N.5E,g.500.45N.10W,g.500.35N.10W,g.700.42N.9W,g.700.43N.9W,g.700.42N.8W,g.700.43N.8W,g.700.45N.5E,g.700.35N.5E,g.700.45N.10W,g.700.35N.10W,trend,Ix.lag1
0,1,83,94114.94,93835.42,94236.59,93963.586,94631.055,95360.98,92916.984,95151,57316.133,57084.605,57402.855,57195.82,57861.633,58601.86,56366.594,58205.582,30925.953,30723.21,31018.475,30843.262,31347.168,31909.754,30190.223,31558.914,-Inf,0
0,1,84,94301.54,94040.6,94376.06,94134.09,94588.72,95250.625,93266.05,95163.07,57450.77,57241.992,57522.906,57310.51,57799.27,58582.723,56645.5,58403.254,31041.348,30868.617,31105.615,30937.854,31476.533,31956.324,30518.088,31856.352,-Inf,0
0,1,85,93512.03,93191.52,93658.59,93344.59,94123.56,94791.02,92411.984,94794.47,56988.51,56724.73,57082.598,56832.598,57420.523,58223.25,56149.52,58139.47,30751.98,30568.695,30788.203,30624.271,31156.016,31698.94,30206.264,31768.28,-Inf,0
0,1,86,92255.27,91767.695,92447.234,91931.69,93651.125,94639.67,90487.75,94264.75,56198.098,55896.574,56268.895,55968.844,57026.117,58025.58,55176.42,57657.406,30265.463,30080.21,30304.479,30136.51,30739.977,31557.982,29694.701,31316.43,-Inf,0
0,1,87,91648.16,91084.14,91831.69,91298.71,93440.58,94568.6,90522.62,93531.195,55744.406,55573.234,55837.42,55605.758,56955.457,57976.195,55287.24,57036.426,30105.773,29997.002,30119.02,30032.81,30702.305,31539.56,29803.574,30756.742,-Inf,0
0,1,88,92694.375,92399.914,92615.44,92345.51,93776.414,94698.875,91649.49,93577.37,56593.305,56394.297,56584.605,56389.08,57355.348,58114.58,55853.883,57097.316,30555.553,30448.748,30558.035,30453.094,31178.06,31766.312,30181.53,30890.766,-Inf,0
0,1,89,94448.48,94248.66,94404.61,94208.62,93030.02,94864.016,93746.15,94744.47,57607.086,57471.51,57590.355,57450.234,57021.3,58235.293,57147.24,57959.734,31304.426,31226.908,31300.596,31223.39,31197.621,31946.39,31014.646,31598.344,-Inf,0
0,1,90,94595.04,94351.54,94586.03,94332.19,93795.57,94842.17,93832.55,94872.06,57831.656,57683.1,57819.88,57678.15,57264.207,58207.188,57306.9,58294.984,31567.504,31485.537,31547.736,31483.053,31085.332,31893.299,31162.02,31955.084,-Inf,0
0,1,91,94058.805,93945.77,94016.27,93894.234,92475.2,94216.28,93657.83,94640.25,57514.34,57433.1,57475.527,57400.047,56279.6,57717.63,57236.906,57964.15,31221.217,31203.416,31204.14,31172.162,30302.41,31420.646,31113.17,31542.664,-Inf,0
0,1,92,93313.17,93081.75,93366.82,93151.29,92134.766,93895.77,92614.29,94280.84,56834.473,56671.863,56854.68,56701.44,56016.49,57392.688,56319.22,57610.43,30688.541,30590.016,30698.992,30615.992,30084.764,31134.8,30371.543,31156.223,-Inf,0
0,2,1,89324.67,89235.97,89241.91,89143.44,88829.82,92349.72,89204.93,91921.34,54451.453,54355.23,54375.438,54282.426,53968.99,56216.434,54291.39,55772.914,29326.162,29241.402,29260.86,29157.264,28766.06,30269.809,29229.088,29975.477,0,0
0,2,2,90149.805,90256.516,90133.52,90221.07,88973.31,92926.76,90487.18,91545.66,55234.105,55261.14,55208.543,55223.4,54428.836,56530.54,55498.56,55779.875,29960.469,30003.729,29923.213,29964.195,29306.707,30549.445,30181.219,30131.232,0,0
0,2,3,91181.08,91409.445,91132.805,91253.12,90170.88,92769.664,92083.42,90883.37,56007.387,56093.977,55945.69,56024.652,55013.95,56410.223,56268.63,55638.145,30561.865,30599.33,30514.672,30549.86,29608.594,30441.4,30669.084,30197.156,0,0
0,2,4,92487.66,92479.61,92379.8,92374.24,90771.29,92334.39,92515.24,92587.47,56629.17,56638.406,56546.73,56562.926,55440.742,56277.996,56583.133,56571.758,30872.24,30892.73,30781.787,30820.805,29914.934,30359.227,30902.977,30803.625,0,0
0,2,5,92273.85,92025.18,92207.95,92020.39,90680.1,91494.51,91406.38,93285.97,56328.05,56190.07,56271.707,56161.297,55455.73,55767.83,55867.8,57061.05,30550.584,30467.895,30493.354,30431.361,29966.68,30132.682,30231.932,31027.893,0,0
