"STAID";"predict.test";"t";"l"
"414";0,124140163159768;57;38
"414";0,184545572340348;57;39
"414";0,416301555951949;57;40
"414";0,039693149605193;57;41
"414";0,00241717920463115;57;42
"414";0,000466653665460169;57;43
"414";0,00088356349069261;57;44
"414";0,00991739678715471;57;45
"414";0,0446533881558289;57;46
"414";0,108399905687691;57;47
"414";0,200404044602576;57;48
"414";0,194899170392752;57;49
"414";0,114631858801542;57;50
"414";0,0343438244280125;57;51
"414";0,00256068402710795;57;52
"414";0,0022866734830671;57;53
"414";0,0169634361815511;57;54
"414";0,0567803933413421;57;55
"414";0,0629284614422086;57;56
"414";0,0473276588769304;57;57
"414";0,0690586449915554;57;58
"414";0,255393969905104;57;59
"414";0,0621673287692929;57;60
"414";0,0070222720108773;57;61
"414";0,024123510751094;57;62
"414";0,0813218825200355;57;63
"414";0,181699592054946;57;64
"414";0,0280202097724735;57;65
"414";0,0112010784191514;57;66
"414";0,0460030086942588;57;67
"414";0,160104284458956;57;68
"414";0,169549265229489;57;69
"414";0,0133457703910466;57;70
"414";0,00160267467304221;57;71
"414";0,00638674316366552;57;72
"414";0,0744566555981405;57;73
"414";0,176395984342495;57;74
"414";0,171361736805742;57;75
"414";0,0401592938684108;57;76
"414";0,0204765581345905;57;77
"414";0,0177848447643932;57;78
"414";0,0143233658469858;57;79
"414";0,0339377446802747;57;80
"414";0,00974571540605018;57;81
"414";0,0157684602906634;57;82
"414";0,322862665156152;57;83
"414";0,621965945476874;57;84
"414";0,40111780916668;57;85
"414";0,252311876420285;57;86
"414";0,182740839052272;57;87
"414";0,243367880741332;57;88
"414";0,111685099214375;57;89
"414";0,0177698910434061;57;90
"414";0,0164065027963792;57;91
"414";0,0171687456052303;57;92
"414";0,00637588593297614;58;1
"414";0,00461867419839374;58;2
"414";0,000176061616318306;58;3
"414";1,00139365701471e-05;58;4
"414";0,000728960254142703;58;5
"414";0,000449825103430627;58;6
"414";0,00327213300609358;58;7
"414";0,0124119611475879;58;8
"414";0,0262304032112265;58;9
"414";0,114028911496789;58;10
"414";0,329225831491604;58;11
"414";0,285976586874091;58;12
"414";0,14620864483008;58;13
"414";0,157506388031014;58;14
"414";0,214765278762083;58;15
"414";0,41883979993257;58;16
"414";0,450563269035484;58;17
"414";0,279305950290431;58;18
"414";0,160209452263968;58;19
"414";0,0960411102893168;58;20
"414";0,208048452681888;58;21
"414";0,379780798630748;58;22
"414";0,221424039475739;58;23
"414";0,0742234643875734;58;24
"414";0,0220572900431958;58;25
"414";0,00474097055347751;58;26
"414";0,000114706567629993;58;27
"414";1,59561596406432e-05;58;28
"414";4,851045985578e-09;58;29
"414";1,30986157896734e-07;58;30
"414";3,07842247630334e-05;58;31
"414";0,00909978089925237;58;32
"414";0,0483346346608676;58;33
"414";0,0575307523721445;58;34
"414";0,0288746200710404;58;35
"414";0,0176994745964069;58;36
"414";0,0142139479024039;58;37
"414";0,00139701858469036;58;38
"414";0,00578667218443461;58;39
"414";0,00430403977890604;58;40
"414";0,0344156061374173;58;41
"414";0,0917734896758124;58;42
"414";0,242955025739685;58;43
"414";0,0895165530169887;58;44
"414";0,0465907858930554;58;45
"414";0,120380570809115;58;46
"414";0,118395473719825;58;47
"414";0,121143908431857;58;48
"414";0,0202954224913889;58;49
"414";0,00463453868350878;58;50
"414";0,00279522560542391;58;51
"414";0,00626807353028397;58;52
"414";0,0100404224171974;58;53
"414";0,00408467710379597;58;54
"414";0,00111558397871899;58;55
"414";0,00979028566052566;58;56
"414";0,0758758656351155;58;57
"414";0,0811061532703133;58;58
"414";0,207997566571898;58;59
"414";0,0486819653823451;58;60
"414";0,00986634806739835;58;61
"414";0,0127872427799632;58;62
"414";0,101101138503776;58;63
"414";0,173586702028022;58;64
"414";0,334728933016712;58;65
"414";0,0528508991748284;58;66
"414";0,0225645176024172;58;67
"414";0,00540389328505646;58;68
"414";0,00065849811178056;58;69
"414";2,32638869911423e-05;58;70
"414";0,000230039479323492;58;71
"414";0,000834080153708814;58;72
"414";0,0115208092174977;58;73
"414";0,0186607590472751;58;74
"414";0,0691693684039868;58;75
"414";0,0566923095858087;58;76
"414";0,0414899625732429;58;77
"414";0,175768968595442;58;78
"414";0,057665687859722;58;79
"414";0,0172417528578842;58;80
"414";0,0345727723667514;58;81
"414";0,178759277076263;58;82
"414";0,191225022844037;58;83
"414";0,106797831733321;58;84
"414";0,0408662809650072;58;85
"414";0,0385608143182692;58;86
"414";0,0295999560390795;58;87
"414";0,0106541984095222;58;88
"414";0,00715829682049142;58;89
"414";0,00268044202441526;58;90
"414";0,00131636025561167;58;91
"414";0,000650623006811039;58;92
"414";6,51594932147379e-05;59;1
"414";0,000155830661835099;59;2
"414";0,000129103318812328;59;3
"414";3,43362129175027e-06;59;4
"414";9,09583203883749e-09;59;5
"414";5,27575270692516e-07;59;6
"414";0,00020251765459683;59;7
"414";7,10404110973046e-05;59;8
"414";2,76898968346747e-05;59;9
"414";2,09055069617933e-06;59;10
"414";2,10332835647617e-06;59;11
"414";2,05057913347679e-05;59;12
"414";0,000320207967031809;59;13
"414";0,00349403152852417;59;14
"414";0,00479079273795712;59;15
"414";0,00787962805508241;59;16
"414";0,0128021119161509;59;17
"414";0,039599223334555;59;18
"414";0,0796408951177244;59;19
"414";0,0874801457350698;59;20
"414";0,0382953197209319;59;21
"414";0,0717851013642441;59;22
"414";0,0669835743351612;59;23
"414";0,0382061929730134;59;24
"414";0,0780173482590608;59;25
"414";0,148044448269436;59;26
"414";0,0325572775032038;59;27
"414";0,00225790440743969;59;28
"414";0,00196749743177768;59;29
"414";0,00477195423416886;59;30
"414";0,00198709700896011;59;31
"414";0,00178375239290424;59;32
"414";0,00291670952318395;59;33
"414";0,000580913741384955;59;34
"414";0,00103025302189007;59;35
"414";0,00561429375396401;59;36
"414";0,0138942829599067;59;37
"414";0,0266002697740773;59;38
"414";0,016270797461257;59;39
"414";0,0166008946069365;59;40
"414";0,00251564111213989;59;41
"414";0,00153275145661852;59;42
"414";0,00645451040581256;59;43
"414";0,0164757978258001;59;44
"414";0,0026076266838007;59;45
"414";0,00339509915038675;59;46
"414";0,0142609656397799;59;47
"414";0,00713405193857134;59;48
"414";0,00318513873584471;59;49
"414";0,000509445432546547;59;50
"414";0,00115703935784801;59;51
"414";0,00372006359960852;59;52
"414";0,0314430159765666;59;53
"414";0,0245373707319087;59;54
"414";0,0315228059129595;59;55
"414";0,0477510216341946;59;56
"414";0,0362798828398661;59;57
"414";0,0328562552404968;59;58
"414";0,104637855208186;59;59
"414";0,0917197882280823;59;60
"414";0,102973582204955;59;61
"414";0,106285281249022;59;62
"414";0,335614041835289;59;63
"414";0,294760302222736;59;64
"414";0,226381573654858;59;65
"414";0,131693473408393;59;66
"414";0,409925129170233;59;67
"414";0,0465792927138111;59;68
"414";0,00643564477864176;59;69
"414";0,00184408410997645;59;70
"414";0,0151897628712394;59;71
"414";0,102385695559491;59;72
"414";0,150142949912273;59;73
"414";0,0101183370321403;59;74
"414";0,00405170221939937;59;75
"414";0,0186412974149569;59;76
"414";0,0245925142241605;59;77
"414";0,00630953299720634;59;78
"414";0,00315306763384708;59;79
"414";0,00998398221467039;59;80
"414";0,0223635666212674;59;81
"414";0,02259608907083;59;82
"414";0,0185288759001251;59;83
"414";0,0199382809976497;59;84
"414";0,0136467805393052;59;85
"414";0,00579298639594103;59;86
"414";0,0148070827168786;59;87
"414";0,100644509037116;59;88
"414";0,0538916908653398;59;89
"414";0,0154967174998461;59;90
"414";0,0171513377737002;59;91
"414";0,0121091572398066;59;92
"414";0,0670982890467647;60;1
"414";0,0729195209419272;60;2
"414";0,0145223422216557;60;3
"414";0,000748674989037875;60;4
"414";3,40187418380729e-08;60;5
"414";2,45612215701675e-05;60;6
"414";1,50287536109325e-07;60;7
"414";6,35708780789448e-05;60;8
"414";1,67976709809123e-05;60;9
"414";2,03032905729155e-05;60;10
"414";7,68239657925243e-10;60;11
"414";4,49208340134617e-08;60;12
"414";8,71958519853461e-06;60;13
"414";1,00475771405936e-05;60;14
"414";7,30986831756314e-05;60;15
"414";0,0011074277362664;60;16
"414";0,00347712748976071;60;17
"414";0,00527418881936774;60;18
"414";0,000824627683666266;60;19
"414";8,57795408860167e-05;60;20
"414";7,15275154035507e-05;60;21
"414";0,0119323542210867;60;22
"414";0,0407265609374897;60;23
"414";0,0236237707807538;60;24
"414";0,031470470769392;60;25
"414";0,249520977300519;60;26
"414";0,573148896689716;60;27
"414";0,868117489588598;60;28
"414";0,885758030826748;60;29
"414";0,632769703351738;60;30
"414";0,134281143114679;60;31
"414";0,0243261773873405;60;32
"414";0,0097644182313325;60;33
"414";0,0171924610020922;60;34
"414";0,0315996479105277;60;35
"414";0,0216273122288029;60;36
"414";0,00648695107533491;60;37
"414";0,000731667451740522;60;38
"414";0,00119984925004748;60;39
"414";0,0197844374886336;60;40
"414";0,103436912015122;60;41
"414";0,309714669850398;60;42
"414";0,181247056381922;60;43
"414";0,0139053245260532;60;44
"414";0,00460648690734534;60;45
"414";0,0141083767819656;60;46
"414";0,0108617978368333;60;47
"414";0,0182002356348648;60;48
"414";0,0704516243562608;60;49
"414";0,106361758600887;60;50
"414";0,146948098964772;60;51
"414";0,674522285329451;60;52
"414";0,62459986077875;60;53
"414";0,65634022663817;60;54
"414";0,335874314348313;60;55
"414";0,00586407543564409;60;56
"414";8,43125916527834e-05;60;57
"414";0,00181402568840009;60;58
"414";0,00823377274749396;60;59
"414";0,00285275306652901;60;60
"414";0,00586792256748745;60;61
"414";0,00514435686069062;60;62
"414";0,0110041903083029;60;63
"414";0,0566989992914496;60;64
"414";0,0617654305225034;60;65
"414";0,0533897533422828;60;66
"414";0,0336043668299532;60;67
"414";0,0329033194435963;60;68
"414";0,0889722931941071;60;69
"414";0,171311776104245;60;70
"414";0,0171057458799125;60;71
"414";0,000571386645375499;60;72
"414";0,000362822150923275;60;73
"414";0,00174737492282487;60;74
"414";0,0166018021888745;60;75
"414";0,0201466213497926;60;76
"414";0,0772764698791382;60;77
"414";0,173134365074073;60;78
"414";0,0183550910238021;60;79
"414";0,001657426326645;60;80
"414";0,00222850656936971;60;81
"414";0,00903890820098001;60;82
"414";0,0255342448313808;60;83
"414";0,0830829435882489;60;84
"414";0,120076563043452;60;85
"414";0,0365206542000792;60;86
"414";0,00475906077158585;60;87
"414";0,00427859395585372;60;88
"414";0,0215606656040176;60;89
"414";0,0777519775211485;60;90
"414";0,245814147935005;60;91
"414";0,124735370825908;60;92
"414";0,00125033852735921;61;1
"414";0,000848825528616814;61;2
"414";0,000323755154924663;61;3
"414";8,01120846335441e-08;61;4
"414";4,91837500005303e-05;61;5
"414";3,77606406553389e-05;61;6
"414";4,83623449085286e-07;61;7
"414";4,10265965900212e-08;61;8
"414";8,5945025261107e-07;61;9
"414";2,20986385252768e-05;61;10
"414";1,00636934012037e-05;61;11
"414";4,98342382227666e-09;61;12
"414";1,02008631883399e-06;61;13
"414";3,89967897784747e-05;61;14
"414";0,000137005570558545;61;15
"414";6,31105117618669e-06;61;16
"414";2,62110689124131e-06;61;17
"414";2,66970600903392e-05;61;18
"414";0,000633481732623135;61;19
"414";0,0168637558204404;61;20
"414";0,0727860240852401;61;21
"414";0,102755608194376;61;22
"414";0,152117346345905;61;23
"414";0,0800490927173628;61;24
"414";0,0275545378006803;61;25
"414";0,0136977364662517;61;26
"414";0,0232063125633858;61;27
"414";0,0395792548851364;61;28
"414";0,0414557617949018;61;29
"414";0,0574080240672271;61;30
"414";0,0267954964573825;61;31
"414";0,00159790493968956;61;32
"414";0,00322237282259464;61;33
"414";0,0457963143420399;61;34
"414";0,195132650159294;61;35
"414";0,129128137773454;61;36
"414";0,0889323840453526;61;37
"414";0,0413580622964154;61;38
"414";0,0371813589792547;61;39
"414";0,0160095358021662;61;40
"414";0,0259898698184012;61;41
"414";0,0189720990275841;61;42
"414";0,00764151380765097;61;43
"414";0,00708420004368428;61;44
"414";0,00430992524274023;61;45
"414";0,012849867643884;61;46
"414";0,0194703123103362;61;47
"414";0,0175364244767097;61;48
"414";0,0379371419478969;61;49
"414";0,0429477794607882;61;50
"414";0,107604634841237;61;51
"414";0,0356127709742612;61;52
"414";0,0324042966243733;61;53
"414";0,010293008010135;61;54
"414";0,0437845854056797;61;55
"414";0,0876370689909207;61;56
"414";0,391754712045148;61;57
"414";0,0807063290421;61;58
"414";0,118257942039058;61;59
"414";0,313051577931681;61;60
"414";0,326953315475397;61;61
"414";0,0846147337203365;61;62
"414";0,0128807683920173;61;63
"414";0,00359903864581807;61;64
"414";0,00287381086529317;61;65
"414";0,0367040985451685;61;66
"414";0,125815047542454;61;67
"414";0,490743900701885;61;68
"414";0,499750031498962;61;69
"414";0,19019390766224;61;70
"414";0,0382419941242988;61;71
"414";0,0178349385030924;61;72
"414";0,00177935023495787;61;73
"414";0,00473101788438338;61;74
"414";0,0119390780793019;61;75
"414";0,00321210872292729;61;76
"414";0,00145004990348848;61;77
"414";0,00328911041719562;61;78
"414";0,0152243881055602;61;79
"414";0,37688572426005;61;80
"414";0,152086795874067;61;81
"414";0,0413670629869232;61;82
"414";0,0407084236222043;61;83
"414";0,0327474791215867;61;84
"414";0,0245220207249025;61;85
"414";0,133826412789377;61;86
"414";0,131541679346587;61;87
"414";0,276279489478555;61;88
"414";0,00428267432194537;61;89
"414";6,79805080680972e-08;61;90
"414";2,22271018732683e-07;61;91
"414";0,000511326142533759;61;92
"414";0,000119969230777589;62;1
"414";0,000331041349436977;62;2
"414";0,000117330710202126;62;3
"414";0,000512438163269531;62;4
"414";0,000803931999440974;62;5
"414";0,00124523694562892;62;6
"414";0,00557820366307749;62;7
"414";0,00926717346634652;62;8
"414";0,00922868287942756;62;9
"414";0,00774636799135747;62;10
"414";0,00483008776762522;62;11
"414";0,0191769364932186;62;12
"414";0,077232316960547;62;13
"414";0,0729023535017731;62;14
"414";0,0487094917988206;62;15
"414";0,00960929009081736;62;16
"414";0,000213776904924808;62;17
"414";0,000149275299179743;62;18
"414";0,000593484061191142;62;19
"414";0,000181688636452151;62;20
"414";6,09085648617657e-07;62;21
"414";1,21494958186149e-06;62;22
"414";1,81573720839857e-06;62;23
"414";0,000287916660028087;62;24
"414";0,00245074545047802;62;25
"414";0,00494780984669398;62;26
"414";0,000421347984965046;62;27
"414";5,28748695468245e-05;62;28
"414";0,000297641572962271;62;29
"414";0,00235065506111225;62;30
"414";0,00608162381927876;62;31
"414";0,052315807215602;62;32
"414";0,0206324678748565;62;33
"414";0,0210229915705828;62;34
"414";0,070977941677441;62;35
"414";0,00149332346242494;62;36
"414";1,93600272237921e-05;62;37
"414";0,00146764191313166;62;38
"414";0,0223287675803841;62;39
"414";0,0353461830806186;62;40
"414";0,151546746886952;62;41
"414";0,000503631589028885;62;42
"414";0,000119224930319818;62;43
"414";0,000707699151691283;62;44
"414";0,00642267040099026;62;45
"414";0,0294054806978181;62;46
"414";0,0817500706591353;62;47
"414";0,038119353348208;62;48
"414";0,0178160706613676;62;49
"414";0,0219643690256568;62;50
"414";0,0678004419543676;62;51
"414";0,164899705221885;62;52
"414";0,0296084758265259;62;53
"414";0,00424021480163699;62;54
"414";0,000495338773450887;62;55
"414";0,00159655702331952;62;56
"414";0,00640347540770385;62;57
"414";0,0150677284214324;62;58
"414";0,0249714966688992;62;59
"414";0,00829208814608783;62;60
"414";4,14493446998965e-05;62;61
"414";3,00852019976667e-05;62;62
"414";0,00019399088991335;62;63
"414";0,00506582597144173;62;64
"414";0,00496708115399809;62;65
"414";0,0188695291884555;62;66
"414";0,0350457167484211;62;67
"414";0,000364029044964044;62;68
"414";0,000583677540822045;62;69
"414";0,0142497244999079;62;70
"414";0,0709332799422598;62;71
"414";0,319883895453896;62;72
"414";0,240802622461391;62;73
"414";0,583279674245785;62;74
"414";0,771001593909262;62;75
"414";0,283951009987665;62;76
"414";0,0291702169797403;62;77
"414";0,0175318840403378;62;78
"414";0,0122758277386108;62;79
"414";0,00802386803696612;62;80
"414";0,020836265492043;62;81
"414";0,129543952540809;62;82
"414";0,0785847884212247;62;83
"414";0,0418490280067661;62;84
"414";0,0160624336044464;62;85
"414";0,00612560017417917;62;86
"414";0,0204368495693159;62;87
"414";0,0308444285007308;62;88
"414";0,00826526027819014;62;89
"414";0,00482670719603131;62;90
"414";0,00166238605314058;62;91
"414";0,00397041789965972;62;92
"414";0,00286481058564516;63;1
"414";0,000501518751115808;63;2
"414";0,000132542128106298;63;3
"414";0,00010490999593568;63;4
"414";0,00389989055823503;63;5
"414";0,00561154591878775;63;6
"414";0,0113686788467448;63;7
"414";0,00916586912496749;63;8
"414";0,00810351889275935;63;9
"414";0,120619768269361;63;10
"414";0,24593542517697;63;11
"414";0,213019002812805;63;12
"414";0,268023145361863;63;13
"414";0,276344656854612;63;14
"414";0,396273691392326;63;15
"414";0,803095031766894;63;16
"414";0,75082422915033;63;17
"414";0,589898969488028;63;18
"414";0,00852475133453669;63;19
"414";0,000171642183556237;63;20
"414";0,00022918782350408;63;21
"414";1,96336800437437e-05;63;22
"414";1,99763727125813e-05;63;23
"414";0,000742870638818594;63;24
"414";4,40936145508478e-05;63;25
"414";2,17106739376797e-05;63;26
"414";7,55786503205551e-05;63;27
"414";0,0141029450456231;63;28
"414";0,0039540180021512;63;29
"414";0,000866613599050635;63;30
"414";0,00648986868692022;63;31
"414";0,0676778315681343;63;32
"414";0,0429561291599906;63;33
"414";0,0362087152946519;63;34
"414";0,0234911288030695;63;35
"414";0,00545617216216941;63;36
"414";0,0356337166838879;63;37
"414";0,177399219104515;63;38
"414";0,226023372152487;63;39
"414";0,185696228945043;63;40
"414";0,133278736066014;63;41
"414";0,386682606367585;63;42
"414";0,600242786450023;63;43
"414";0,489092572746251;63;44
"414";0,591512975035774;63;45
"414";0,689829184409174;63;46
"414";0,787322405676494;63;47
"414";0,753878736634609;63;48
"414";0,324664629635006;63;49
"414";0,0867274305966743;63;50
"414";0,357691512619408;63;51
"414";0,191754252989985;63;52
"414";0,0733481467901771;63;53
"414";0,343595762504063;63;54
"414";0,172128757764167;63;55
"414";0,0480202825152583;63;56
"414";0,011344877201855;63;57
"414";0,0118244923577879;63;58
"414";0,00921698804709788;63;59
"414";0,0642685176255703;63;60
"414";0,102242517379546;63;61
"414";0,147167225637922;63;62
"414";0,227818086484958;63;63
"414";0,185858544764806;63;64
"414";0,100945183629414;63;65
"414";0,0642378491128781;63;66
"414";0,0862398045593054;63;67
"414";0,0395369911625122;63;68
"414";0,0312626564892307;63;69
"414";0,0631557576438612;63;70
"414";0,083746376299999;63;71
"414";0,087780348921888;63;72
"414";0,164295789109993;63;73
"414";0,11995302041193;63;74
"414";0,00471859241894291;63;75
"414";0,00463418247586006;63;76
"414";0,000232027305179601;63;77
"414";2,20275215568491e-05;63;78
"414";0,000356774458743902;63;79
"414";0,0108766769292383;63;80
"414";0,0799768905362955;63;81
"414";0,0238579429779911;63;82
"414";0,0226239230188214;63;83
"414";0,0710240967964014;63;84
"414";0,148680361845809;63;85
"414";0,0292901876581286;63;86
"414";0,0106380688643657;63;87
"414";0,0129490385027354;63;88
"414";0,026541784749934;63;89
"414";0,00773869522102437;63;90
"414";0,0236100510878053;63;91
"414";0,0125585828866834;63;92
"414";2,54833972386272e-05;64;1
"414";2,49948295439635e-05;64;2
"414";3,55846913527342e-05;64;3
"414";6,70787707662081e-05;64;4
"414";0,000152726909572836;64;5
"414";0,000832611497715618;64;6
"414";0,00409130195741607;64;7
"414";0,00126162032377792;64;8
"414";0,000736529658523106;64;9
"414";0,000888778565932635;64;10
"414";0,000471851959443349;64;11
"414";0,000171537284785584;64;12
"414";2,7913344635377e-05;64;13
"414";0,000416697777105569;64;14
"414";0,00533166625359414;64;15
"414";0,0320900329198993;64;16
"414";0,0339459659904007;64;17
"414";0,00417722574005342;64;18
"414";0,00190006557113642;64;19
"414";0,00141693909994609;64;20
"414";0,00118797851358341;64;21
"414";0,0106763029434729;64;22
"414";0,0900470851779671;64;23
"414";0,361089393075162;64;24
"414";0,474494968551823;64;25
"414";0,174273386684184;64;26
"414";0,0486621569093294;64;27
"414";0,0323032062777322;64;28
"414";0,00411220613417897;64;29
"414";0,00219902697093391;64;30
"414";0,0108245004661377;64;31
"414";0,0206766204877972;64;32
"414";0,0150093325837376;64;33
"414";0,00698519794349474;64;34
"414";0,0027181457659083;64;35
"414";0,00265646832337158;64;36
"414";0,0366316366042614;64;37
"414";0,0579108108162893;64;38
"414";0,194064549714985;64;39
"414";0,520588623550789;64;40
"414";0,378761421590145;64;41
"414";0,022991681985793;64;42
"414";0,0263787927390153;64;43
"414";0,206482219333684;64;44
"414";0,0137213910374123;64;45
"414";0,0140602977684476;64;46
"414";0,124926821995302;64;47
"414";0,517953751423517;64;48
"414";0,14714565901749;64;49
"414";0,0152297265632296;64;50
"414";0,000882583885728757;64;51
"414";0,00613738452209349;64;52
"414";0,0415233566784213;64;53
"414";0,00447719243682048;64;54
"414";0,00123230839449762;64;55
"414";0,00620603043933782;64;56
"414";0,0293356589377603;64;57
"414";0,033648002279983;64;58
"414";0,0231393275469324;64;59
"414";0,0300066668427233;64;60
"414";0,0769788861453015;64;61
"414";0,0432474784250604;64;62
"414";0,087471195375427;64;63
"414";0,00114233194169156;64;64
"414";0,000501703057269464;64;65
"414";0,0145291847552342;64;66
"414";0,0169822120182451;64;67
"414";0,0144830299419851;64;68
"414";0,0572278365037871;64;69
"414";0,691021973411392;64;70
"414";0,269344724142777;64;71
"414";0,527785398198456;64;72
"414";0,334579131065022;64;73
"414";0,0829303332073612;64;74
"414";0,0525820327863425;64;75
"414";0,0279392810373869;64;76
"414";0,0295842084926304;64;77
"414";0,0666348555456458;64;78
"414";0,453947000822512;64;79
"414";0,211109319330759;64;80
"414";0,400248912942145;64;81
"414";0,572483321179846;64;82
"414";0,695337562894479;64;83
"414";0,560096138310172;64;84
"414";0,573142808329926;64;85
"414";0,0683544098873418;64;86
"414";0,00100968176048192;64;87
"414";2,27779223948747e-05;64;88
"414";0,000256888674916531;64;89
"414";0,000345355616170357;64;90
"414";0,000370871786492932;64;91
"414";0,00398657949047756;64;92
"416";5,27100158457911e-06;52;1
"416";1,06269838207682e-08;52;2
"416";3,14174236172985e-11;52;3
"416";4,04834788367489e-12;52;4
"416";5,34094762157376e-12;52;5
"416";2,22044604925031e-16;52;6
"416";2,22044604925031e-16;52;7
"416";3,11863266572297e-11;52;8
"416";2,19792322531533e-09;52;9
"416";4,71810701814671e-09;52;10
"416";2,68113442406415e-05;52;11
"416";0,0018001330357083;52;12
"416";0,00232557309433078;52;13
"416";0,00613167402222204;52;14
"416";0,017217242071297;52;15
"416";0,0164339399296469;52;16
"416";0,0113980234815579;52;17
"416";0,0124238579732598;52;18
"416";0,0128630160650961;52;19
"416";0,0252364234734501;52;20
"416";0,0154930064506997;52;21
"416";0,00822603475853011;52;22
"416";0,0115113285676244;52;23
"416";0,0220439516328914;52;24
"416";0,0865850931043525;52;25
"416";0,326286923475535;52;26
"416";0,257283106027968;52;27
"416";0,0628828837232003;52;28
"416";0,0199012656888217;52;29
"416";0,02549476993308;52;30
"416";0,0811498227407536;52;31
"416";0,0118741773588537;52;32
"416";3,61230371953432e-06;52;33
"416";0,000204150139403446;52;34
"416";0,0107719444859485;52;35
"416";0,0355471710234495;52;36
"416";0,00133575779589961;52;37
"416";0,00178404366172261;52;38
"416";0,00165863666567226;52;39
"416";0,0069674849921036;52;40
"416";0,00778753197446941;52;41
"416";0,000621297076881892;52;42
"416";0,00178547212157918;52;43
"416";7,4372822310894e-05;52;44
"416";0,00271719703178069;52;45
"416";0,024085304946289;52;46
"416";0,00755631462349355;52;47
"416";0,00110349229267853;52;48
"416";0,000667301329137343;52;49
"416";0,00192943365429229;52;50
"416";0,00245442485709532;52;51
"416";5,5092608538622e-05;52;52
"416";0,000314810211728188;52;53
"416";0,000167278893611304;52;54
"416";0,00170359051982713;52;55
"416";0,0034736779479756;52;56
"416";0,00270287836950621;52;57
"416";0,00742461833677617;52;58
"416";0,0111833593598634;52;59
"416";0,00776899599626268;52;60
"416";0,0081344294927487;52;61
"416";0,00404058510417077;52;62
"416";0,000175215188730981;52;63
"416";0,009718867870989;52;64
"416";0,0608764442628911;52;65
"416";0,0272028411324762;52;66
"416";0,0314563330891572;52;67
"416";0,0494594016470597;52;68
"416";0,0232509230484057;52;69
"416";0,0327889253947313;52;70
"416";0,103937396193799;52;71
"416";0,154571020943543;52;72
"416";0,0795145715708066;52;73
"416";0,00383946126712555;52;74
"416";0,0162835876006151;52;75
"416";0,0326295803680807;52;76
"416";0,0761682620796792;52;77
"416";0,0891204338087851;52;78
"416";0,00850938897731244;52;79
"416";0,106336584599269;52;80
"416";0,366819315704798;52;81
"416";0,269646534161984;52;82
"416";0,0360752854652665;52;83
"416";0,00911298651600149;52;84
"416";0,0102209138478767;52;85
"416";0,005633271816288;52;86
"416";0,000949191486946029;52;87
"416";0,00413277866902437;52;88
"416";0,00327235481465933;52;89
"416";0,00117065640790733;52;90
"416";0,000966934159045595;52;91
"416";4,1974549754595e-06;52;92
"416";0,000248217456050309;53;1
"416";0,000983292290158792;53;2
"416";7,6081971212754e-05;53;3
"416";0,000790347247464939;53;4
"416";0,00130092393773598;53;5
"416";0,00322919629991738;53;6
"416";3,0362484824055e-05;53;7
"416";3,65082063882006e-07;53;8
"416";0,000578520549117029;53;9
"416";0,00859424682444663;53;10
"416";0,000192548484748267;53;11
"416";4,7333688947784e-07;53;12
"416";1,85547834395332e-06;53;13
"416";2,20387547685551e-05;53;14
"416";0,00192049718066757;53;15
"416";0,00905036672386168;53;16
"416";0,00307043669958018;53;17
"416";0,000385089973825081;53;18
"416";3,01146136301434e-05;53;19
"416";0,00129712119778779;53;20
"416";0,00234835611687762;53;21
"416";0,00932196672483078;53;22
"416";0,0495292998483087;53;23
"416";0,189685460779201;53;24
"416";0,324964659132636;53;25
"416";0,44913042931301;53;26
"416";0,438643627354494;53;27
"416";0,121498094546173;53;28
"416";0,0190495402582283;53;29
"416";0,000130100986133807;53;30
"416";5,99919798671137e-06;53;31
"416";0,00159773835693129;53;32
"416";0,00644487846090583;53;33
"416";0,00117359192506951;53;34
"416";2,17321176500118e-05;53;35
"416";0,00027254776889558;53;36
"416";0,00124628566629306;53;37
"416";0,00168254186154822;53;38
"416";0,000759181073969562;53;39
"416";0,00163741431427072;53;40
"416";0,00131017789626784;53;41
"416";0,0243130217935324;53;42
"416";0,19764240105383;53;43
"416";0,0163912283700142;53;44
"416";0,0113013884036234;53;45
"416";0,0235824945395286;53;46
"416";0,149346078393896;53;47
"416";0,303247117538368;53;48
"416";0,0884522033904951;53;49
"416";0,0210752490298577;53;50
"416";0,0144479304654351;53;51
"416";0,0223614915244243;53;52
"416";0,0243051080546506;53;53
"416";0,0034726972535776;53;54
"416";0,00230267533138645;53;55
"416";0,00195691503332756;53;56
"416";0,00017750482040719;53;57
"416";8,19892219141894e-05;53;58
"416";0,0103296307433596;53;59
"416";0,0345747064248457;53;60
"416";0,131877727598128;53;61
"416";0,217621718930355;53;62
"416";0,0719584315798799;53;63
"416";0,0578978014853424;53;64
"416";0,00884590882656699;53;65
"416";5,08997277298139e-06;53;66
"416";8,02051623355001e-05;53;67
"416";0,00771648225717211;53;68
"416";0,153834767297622;53;69
"416";0,519370499586179;53;70
"416";0,79256418611993;53;71
"416";0,762187018468173;53;72
"416";0,0679731430842708;53;73
"416";0,00886547390007042;53;74
"416";0,0168085764597123;53;75
"416";0,00678484100051652;53;76
"416";0,0845846561001512;53;77
"416";0,364719307705815;53;78
"416";0,426461461540864;53;79
"416";0,472074846202952;53;80
"416";0,411927539797909;53;81
"416";0,336418860825485;53;82
"416";0,169928057857516;53;83
"416";0,0597806776715141;53;84
